mean_0,mean_1,mean_2,mean_3,var_0,var_1,var_2,var_3
-1.6806471,1.2432635,1.6895772,1.2540836,-6.142066,-6.3117456,-7.695307,-5.2010255
-0.19824858,-0.736939,-0.01854647,-0.91552556,-6.6287713,-7.790061,-8.067779,-5.1474013
-0.09721383,2.1184075,0.9773951,-0.97637266,-5.0479712,-6.669565,-7.24277,-5.086257
1.839421,-0.84039515,2.1112998,-1.6818745,-4.4566984,-4.9129415,-5.0789957,-4.710172
1.4217131,-0.6344766,1.527123,-1.3070046,-5.477512,-6.3742805,-6.7861834,-5.4078503
-0.17770149,-0.6795677,-0.08058097,-0.8810187,-6.59463,-7.78526,-8.042514,-5.263657
-2.4032383,-0.752742,1.24716,-0.53971934,-6.3764367,-7.1814885,-7.309827,-3.4189072
-0.020339074,1.3521832,0.7719805,-0.6496252,-5.7134714,-7.1774697,-7.7137747,-5.3650184
1.1854665,2.0638366,-0.5227974,0.69225514,-5.772146,-6.2035236,-6.830967,-5.984686
-0.22609499,-0.80103636,-0.006125071,-0.9431505,-6.6223817,-7.742004,-8.060004,-5.0270877
-0.06915861,2.490073,0.73277247,-0.87044764,-4.99104,-6.4192033,-7.0384426,-5.21143
-0.24083574,2.474416,0.20040274,-0.5338233,-5.1930804,-6.1445336,-7.0248604,-5.4757953
-0.18552133,-0.19695961,1.7232856,0.0016957233,-5.9289565,-7.164189,-7.162078,-4.5642567
1.059449,1.250588,0.1639525,0.38183826,-6.1995587,-7.0001264,-7.8237677,-5.85468
1.0474772,2.1125038,-0.79089195,1.206273,-5.3439736,-5.729926,-6.004488,-5.658119
-0.51755965,0.3005102,0.4847189,-0.23985307,-6.217877,-7.237659,-8.054608,-5.228136
-1.9799633,0.91564,-0.9401491,0.00886088,-5.9545307,-6.1552916,-6.749872,-5.366033
-0.3240337,-0.5226383,0.030451015,-0.7899867,-6.678706,-7.8729753,-8.012408,-5.3194494
0.71594536,0.7117126,-0.39149475,-1.1694728,-6.0843616,-6.78251,-7.159089,-5.8664627
1.752917,0.47293106,2.2428873,0.7251406,-6.1965895,-6.565547,-6.654504,-5.0378823
-1.5930269,0.84903467,2.2099,1.3429692,-6.235375,-6.8312984,-7.731104,-5.034039
0.16389422,-1.6662433,0.9618963,-1.1739795,-6.028734,-6.7429233,-7.7546034,-4.289705
-0.41442803,0.030474529,-1.7154114,0.2715944,-5.506182,-5.9927306,-6.420864,-4.677271
-0.60118353,0.53265,0.15011767,-0.31800032,-6.1417785,-6.859599,-7.896453,-5.3402343
-0.33704412,-0.22029081,1.23082,-0.022317627,-5.9976,-7.3131914,-7.69174,-4.625435
-1.1633077,0.48425844,1.9750817,1.2072951,-6.12276,-6.8401523,-7.548421,-4.888974
1.8818116,2.2349,-0.14360574,1.4225721,-5.3058634,-5.5322223,-5.9197865,-5.2953906
-2.482947,0.8915554,-0.91624963,0.023718428,-5.6054926,-5.7776265,-6.4546976,-4.8236303
1.3173492,1.3228384,0.52697897,0.7074509,-6.4086337,-7.2656403,-8.109032,-6.062051
1.1619648,-0.6997458,2.0270095,-0.8794809,-5.685196,-6.373271,-6.370039,-5.054269
1.4004115,0.7749329,1.4835707,0.5000804,-6.191334,-7.086631,-7.651664,-5.455845
0.627658,1.7312733,-0.41821465,1.0515854,-5.7917523,-6.0779605,-6.9005966,-5.693228
0.050116718,-1.6225694,1.3649349,-0.9817023,-6.0507684,-6.7321196,-7.5673294,-4.377226
0.10562977,-1.7913378,1.7123473,-0.94455206,-5.8875656,-6.366317,-7.1589575,-4.2435102
1.6803806,0.8307598,1.5942485,0.62670594,-6.2532425,-7.062788,-7.5397215,-5.4676485
-0.71512,0.75756454,-0.012024887,-0.22628221,-6.0602083,-6.6056414,-7.777339,-5.372975
1.4138733,-0.20717004,1.0570383,-1.3753902,-5.9814625,-7.2024903,-7.6689434,-5.2296033
-0.41450855,0.188061,0.7493063,-0.16777085,-6.179988,-7.3719997,-8.073459,-5.083374
-2.0496154,2.3000395,0.14059949,1.9306171,-5.8364396,-5.065964,-6.070842,-5.5198665
0.28337643,1.3022887,2.6421857,-1.3161551,-4.9786754,-6.8298287,-6.765085,-4.368052
0.91067964,1.4765824,0.042175382,0.98873866,-5.9691796,-6.3410196,-7.4349995,-5.70206
0.12843543,-1.2876506,0.45659286,-1.0219104,-6.111909,-7.206122,-8.087159,-4.0867343
-0.57206845,0.28075722,-1.7820334,0.26467854,-5.558596,-6.170899,-6.5975227,-5.2074275
0.29875904,1.1305816,3.0244975,-1.2948337,-4.847783,-6.3848534,-6.0897856,-4.0744767
-2.24193,0.40999147,-0.24107692,-0.5957218,-6.205689,-6.3972664,-7.029954,-4.5729394
1.0609436,0.62342554,1.341501,0.5140096,-5.9941216,-7.0489235,-7.6094627,-5.293792
-2.9090548,0.75272715,-0.9983255,0.0018995525,-5.1647873,-5.2218595,-6.0848646,-4.101437
-1.8455677,-0.039364498,0.4271294,-0.64273006,-6.3916287,-7.203124,-7.536584,-4.3467836
-1.3701934,0.27755925,0.0336594,-0.5070375,-6.4108295,-7.130386,-7.5314894,-5.124037
0.8967087,0.75211215,1.026695,0.30863047,-6.204898,-7.3200006,-8.071288,-5.6003523
-0.46782812,0.16040301,-1.7995775,0.28704908,-5.4924965,-5.929441,-6.3786135,-4.795087
1.4512905,0.55036485,1.6729472,0.34427902,-6.0704765,-7.0247216,-7.4030695,-5.3018703
-0.40077206,-0.13300812,1.0453234,-0.08889159,-6.110176,-7.3752904,-7.930109,-4.7892985
-1.3777466,0.27686432,-0.02481456,-0.53587395,-6.4238925,-7.0864167,-7.5183544,-5.1280007
-0.8725247,1.3830764,-0.8299759,-0.05403278,-6.026166,-6.2510767,-6.90044,-5.716662
-0.09652557,1.3718717,1.5904176,-0.80352885,-5.4156003,-7.4772887,-7.9124813,-4.978484
-0.5502824,-0.09992087,-0.6986476,-0.20259905,-5.765604,-6.8636193,-7.689103,-5.586154
-0.044756547,1.3182845,2.2259429,-0.9364933,-5.169393,-7.2941465,-7.424143,-4.6516113
-0.26969463,2.5429676,-0.11603184,-0.34760004,-5.383176,-6.159026,-6.8950424,-5.696765
1.9518901,0.9804453,1.6388398,0.525829,-6.331915,-7.007943,-7.518467,-5.5276685
-0.26556253,2.2702343,0.5256355,-0.6937352,-5.19713,-6.415863,-7.21968,-5.3597784
-0.021558171,2.1233325,1.2655689,-1.0702729,-5.0012507,-6.8208995,-7.306632,-5.029261
0.21768019,0.98664707,2.8605475,-1.158731,-5.064986,-6.5983467,-6.3408556,-4.2554307
-0.31903672,-0.17771778,1.4878706,0.19362204,-5.774696,-7.0688043,-7.1827784,-4.439311
-1.8218069,-0.9872351,1.7375703,-0.50286734,-6.4166903,-7.117485,-7.325054,-3.6887853
-2.1294274,2.3894782,0.43997943,2.0027957,-5.6658177,-4.8566856,-6.023082,-5.298229
-0.3281406,2.3998945,0.2935433,-0.4958931,-5.1477346,-6.072532,-7.027151,-5.402185
2.1311502,0.36986515,3.0819046,0.9248641,-5.631345,-5.1614633,-4.9096603,-4.4500647
0.8099736,0.49160567,-0.1316808,-1.1743487,-6.2422123,-7.1077986,-7.385624,-5.893117
0.05141115,2.3231063,1.0593696,-1.0525804,-4.9317684,-6.604483,-7.113697,-5.053883
-1.0299474,0.38457027,1.7966882,0.77636737,-6.0927925,-7.0738497,-7.685253,-4.8553567
0.21124314,0.9453023,1.5606968,-0.89340657,-5.6076503,-7.512961,-7.8948784,-4.966982
-1.6828398,0.53786564,-0.32912427,-0.48492274,-6.345315,-6.6904488,-7.2580748,-5.2279053
0.54414654,1.6037791,-1.798513,-1.0170506,-5.1788692,-5.5723047,-5.8994226,-5.6653156
-0.22442165,-0.51934564,-0.26073313,-0.74917954,-6.4262333,-7.6256933,-7.916354,-5.4739513
-0.047019497,-1.33223,1.1898595,-0.85197884,-6.2315946,-7.097392,-7.8632603,-4.4125957
1.0375507,0.3163731,1.7781857,0.5711429,-5.776541,-6.7622657,-6.84548,-4.8970613
-0.35230356,-0.1657013,-0.38271368,-0.45823747,-6.126816,-7.3136687,-7.8596783,-5.643036
-1.440598,0.07530967,0.31942362,-0.5974793,-6.4607253,-7.383749,-7.616992,-4.846238
-0.06152015,-0.98761034,-0.5188466,-0.78835917,-5.94855,-7.0523057,-7.7287607,-4.859184
-0.22768381,-0.310985,1.380945,-0.046705537,-5.9026117,-7.2143707,-7.373069,-4.5316615
-1.8169616,1.064358,-0.92456067,0.045621656,-5.9126077,-6.172986,-6.766159,-5.445868
-0.95569485,1.4672911,-0.84910196,0.050228853,-5.9973216,-6.204215,-6.807329,-5.686818
-0.13765322,-0.6247606,2.0795014,0.16680908,-5.7611747,-6.6784225,-6.315974,-3.886553
0.18424955,0.79607636,1.9827989,-0.73669887,-5.5990353,-7.481715,-7.5488024,-4.884659
-1.4008627,0.5233529,2.7063653,1.5121237,-6.2656903,-6.6068063,-7.3711643,-4.759351
-0.6634064,0.18607369,-1.1523116,-0.15752563,-5.79692,-6.7229543,-7.325097,-5.8427143
-0.3041904,-0.18735021,1.5560623,0.15863942,-5.769424,-7.0622687,-7.112318,-4.421304
1.2521722,0.27452186,0.6838795,-1.3092179,-6.273684,-7.599457,-7.8525324,-5.6712303
1.3352162,1.2802234,0.6111547,0.6980667,-6.4092803,-7.284634,-8.119064,-6.0352235
-0.5251218,0.340067,0.37065902,-0.289618,-6.2291226,-7.164046,-8.022424,-5.2812004
0.12618354,-1.595533,1.0006694,-1.1235722,-6.116746,-6.8705015,-7.8248215,-4.362412
1.1306771,0.0056427345,0.51412904,-1.276016,-6.3683777,-7.6798434,-7.944124,-5.6828723
-1.5409906,1.3893338,0.82081527,1.0846974,-6.183062,-5.968402,-7.5817556,-5.4662085
-0.28498033,-0.24402505,-1.3145742,-0.26800406,-5.652437,-6.6652913,-7.123357,-5.3546863
0.12631752,0.74994934,3.2853286,-0.8564813,-4.7484174,-6.07776,-5.634059,-3.9541254
-2.7040737,0.5757766,-0.8593478,-0.18157099,-5.4298935,-5.4657683,-6.31686,-4.417846
0.28005594,1.7264817,-1.5713245,-0.67865264,-5.941332,-6.116523,-6.3715515,-6.2807045
-0.54195696,0.31168932,0.5356216,-0.23907849,-6.211064,-7.2401114,-8.036136,-5.211721
1.9828992,1.6026876,0.81090856,1.0019673,-6.429003,-7.075256,-7.752249,-6.0436482
1.0885069,-0.546668,1.9326031,-0.88317066,-5.888674,-6.7222886,-6.7395916,-5.0363693
-0.84034425,0.06686237,2.1640296,1.0127308,-5.6500278,-6.5013943,-6.6896048,-4.2492585
-1.3639327,0.20720288,0.060557418,-0.53657424,-6.454016,-7.191766,-7.564454,-5.081237
-2.5383527,0.3853581,-0.37434557,-0.5991319,-5.846794,-5.935643,-6.688529,-4.1845083
-1.2300543,-1.3832437,2.296416,-0.30668777,-5.7673454,-6.2688417,-6.7668056,-3.5034823
1.4208012,0.26971877,2.0914226,0.47427067,-5.9992733,-6.638788,-6.6473236,-4.9291263
-0.8991951,1.4612713,-0.79533327,-0.07672442,-6.040171,-6.28599,-6.8589134,-5.759865
-1.7117738,1.2527347,1.6746093,1.270606,-6.153079,-6.2555676,-7.660488,-5.211358
-1.5097454,1.2356316,1.1723355,1.1372231,-6.2585015,-6.178281,-7.7022057,-5.4086
-0.75674236,0.346544,-1.3821994,-0.0013516843,-5.7092605,-6.522664,-7.104768,-5.82343
-2.0831175,-0.6453148,1.0797814,-0.52471787,-6.4479547,-7.2670746,-7.4892683,-3.7271924
-0.161195,1.2761548,1.0038648,-0.5178329,-5.6350865,-7.3394265,-7.7766056,-5.1324034
-1.3904659,1.2636319,0.70975924,0.8967213,-6.1922426,-6.141222,-7.6941195,-5.4653077
0.09157001,0.72612053,3.0698934,-0.91001946,-4.9881883,-6.374128,-6.0394945,-4.178133
-0.48565036,0.25934923,0.6809624,-0.16270334,-6.193019,-7.2943535,-8.0541725,-5.1424613
-1.30026,0.8985477,1.4628514,1.0275139,-6.230768,-6.6834135,-7.8098993,-5.213124
-0.9061003,1.0486604,-0.39468983,-0.15858157,-5.8909287,-6.1079383,-7.246708,-5.41164
1.086773,0.7201569,-0.38939154,-1.494643,-5.6973844,-6.3198767,-6.6266956,-5.5130706
0.23670945,-1.9370672,0.81158435,-1.2442765,-5.559155,-6.148487,-7.3039474,-4.011663
-0.15130681,-0.7903821,0.24519104,-0.96529645,-6.6790133,-7.823594,-8.166702,-4.834649
-0.10023271,-0.66092885,-0.5169328,-0.71821094,-6.1536984,-7.378782,-7.8209944,-5.4100175
-1.0081849,0.6303314,1.3692333,0.824056,-6.1378875,-6.9723334,-7.7840424,-5.095981
-0.34235469,0.12584358,0.75402045,-0.14787626,-6.167257,-7.3889904,-8.091624,-5.0572686
1.5356642,0.0021710545,0.7276082,-1.5346323,-6.0262465,-7.295751,-7.6326056,-5.4237995
-1.5386834,1.4417751,0.72487694,1.1047692,-6.1650457,-5.9186087,-7.524948,-5.482888
-2.1886759,0.63680136,-0.3914179,-0.4841615,-6.07496,-6.3276844,-6.9283524,-4.839396
-0.16437243,-0.5755069,-0.5153632,-0.683894,-6.148009,-7.3665414,-7.7903576,-5.480912
-1.6568002,0.76324993,-0.53706026,-0.32370085,-6.2452717,-6.5531106,-7.1582413,-5.4766703
-0.4142646,0.027738571,0.9784812,-0.15383834,-6.104016,-7.4319954,-8.034127,-4.8891163
1.701723,2.0488586,-0.082852036,0.7276643,-5.8305483,-6.375701,-7.2703695,-5.989811
1.648003,1.5912962,0.32120267,0.34787044,-6.2957344,-7.195085,-7.9412413,-6.199222
1.495485,0.11089174,0.6835016,-1.5272053,-6.0838814,-7.3957024,-7.658492,-5.4680953
-1.7159169,-0.47743452,1.0971428,-0.46619317,-6.416488,-7.395984,-7.6217833,-4.0779924
1.4610457,1.4552609,0.51837295,0.83488667,-6.4033394,-7.209996,-8.055478,-6.119233
0.114405856,0.58199686,2.2486975,-0.687375,-5.6484075,-7.3127537,-7.277955,-4.810773
0.18054567,1.0623639,2.5787866,-1.131197,-5.2115335,-6.98225,-6.866678,-4.5075054
-1.3991432,1.6133865,0.23131946,0.9742402,-5.950267,-5.7182775,-7.101946,-5.44242
-1.4640656,1.3001367,0.91129917,1.0739273,-6.2210584,-6.1054454,-7.6972656,-5.461413
0.7895082,-0.028984025,0.94294095,-0.7915802,-6.2856293,-7.689605,-8.169629,-5.3506975
-0.17018764,-0.7733615,0.21371645,-0.9953723,-6.7297096,-7.8434267,-8.153332,-4.893441
0.5374619,0.39497614,0.25335127,-0.8324526,-6.4232106,-7.609319,-8.032587,-5.8467045
0.17721525,0.52882797,2.2257288,-0.71067655,-5.6861496,-7.3209443,-7.278179,-4.8076744
1.7247907,2.3514447,-0.45542538,1.3711926,-5.089214,-5.3377247,-5.5745296,-5.271721
-0.6166776,0.56875557,0.17738712,-0.26936036,-6.129854,-6.839747,-7.9039974,-5.343138
0.76684326,2.013282,-2.3131883,-0.96785814,-4.500548,-4.9675484,-5.1690874,-5.2747455
0.060803093,2.056523,1.5507115,-1.1203784,-4.984926,-6.8768716,-7.394644,-4.9561534
0.13600373,-1.2911534,0.03018982,-1.2404681,-6.165041,-7.2739105,-7.646599,-4.054373
1.2982773,2.2045205,-0.7020316,1.2147099,-5.283142,-5.633906,-5.9695024,-5.6120157
-2.367864,-0.21229252,0.49913153,-0.6509333,-6.2347274,-6.9203343,-7.3925095,-3.6780372
-1.7771775,1.8027215,0.73785925,1.495395,-6.0672483,-5.464984,-6.9909077,-5.4863024
-1.503883,-1.3716747,2.2521632,-0.2968759,-5.8338947,-6.29646,-6.8116817,-3.479847
-0.27631438,-0.69892794,0.12985241,-0.89992243,-6.702404,-7.834463,-8.074613,-5.031281
-0.9003224,1.1596645,-0.46304774,-0.15032345,-5.9337687,-6.1415496,-7.1610374,-5.5297427
-0.28410318,-0.8857349,0.71594405,-0.687692,-6.4405775,-7.5484996,-8.220338,-4.398176
1.0498799,1.3262804,0.08581314,0.31275845,-6.170298,-6.9093575,-7.7602787,-5.9011555
-0.90413445,0.15775186,2.0804837,1.0584764,-5.667009,-6.5676374,-6.805275,-4.315107
-2.0118964,0.9960844,-1.0867323,0.1437694,-5.8135743,-6.0086637,-6.6317997,-5.3383384
-0.3940901,0.02583886,0.9032415,-0.030423429,-6.0529613,-7.324739,-7.949506,-4.881595
-1.516688,1.3447591,1.0263704,1.176067,-6.235982,-6.0661864,-7.69582,-5.476553
-0.20551082,-0.7797917,0.20940143,-0.9722157,-6.710241,-7.8250394,-8.128895,-4.861555
-2.7771564,0.34802043,-0.56184363,-0.43445092,-5.573341,-5.602591,-6.488117,-3.9871404
-2.2814677,0.38166,-0.23078468,-0.6017842,-6.195232,-6.3654156,-7.014759,-4.508063
-0.09272266,-0.6777545,2.1531258,0.056840684,-5.858638,-6.695538,-6.4198875,-4.016932
-2.6041203,0.22945827,-0.22177702,-0.6629452,-5.9848757,-6.0084844,-6.780032,-3.9876606
-0.42175412,-0.10949312,1.0621743,-0.16974692,-6.1393595,-7.445999,-7.9861183,-4.802457
-0.39949784,-0.22890034,-0.067417786,-0.5990989,-6.51383,-7.6967483,-7.9134703,-5.5317016
1.2181032,0.41045126,1.6568842,0.59727454,-5.7772956,-6.8218756,-6.976529,-4.9894786
0.27592364,2.0673718,1.5695711,-1.2102615,-4.9380445,-6.870391,-7.2929916,-4.891275
-0.06717435,1.675672,0.963748,-0.73153514,-5.439971,-7.0985465,-7.589422,-5.2170286
-0.7264521,0.3149739,-1.3941648,0.0033188136,-5.6969438,-6.535206,-7.1135073,-5.8164907
-0.20278835,-0.92180145,0.6343235,-0.77135533,-6.448607,-7.5767555,-8.205883,-4.3948755
