mean_0,mean_1,mean_2,mean_3,var_0,var_1,var_2,var_3
0.3973215,-0.48194826,-0.35235035,0.8160213,-2.6088886,-2.260662,-2.2227428,-1.961185
0.03584168,-0.34859166,-0.14663607,-0.29411557,-2.6134632,-2.121383,-2.1965716,-1.6817553
-0.36305085,-2.0550113,1.5967085,0.12314399,-2.7994058,-2.1313243,-1.9486916,-1.918349
0.50280577,-0.4105084,-0.53514034,-0.53242415,-2.5442865,-2.128504,-2.1948905,-1.7662504
-0.6354037,2.2622254,-0.03154247,0.91837066,-2.6561296,-1.5988532,-2.0329347,-1.661628
0.012079626,0.18951567,-0.23763183,-0.25828752,-2.6756442,-2.1475766,-2.2530339,-1.7454503
0.65828407,-0.15450202,0.38771725,-0.41760448,-2.7653644,-2.0660846,-2.1074617,-1.85534
0.78983116,-0.5467643,0.85151845,-0.15399984,-2.7731667,-1.9613919,-1.9736736,-1.7591107
-0.08808988,1.194496,-0.0011285674,-1.3770434,-2.663903,-2.0189571,-2.2114062,-1.7947307
-0.2584052,-0.9910183,0.09598093,-1.0509487,-2.6118495,-2.1157231,-2.1455934,-1.6632655
1.9644051,-0.1280648,1.0914787,0.52760136,-2.3286662,-1.8924918,-1.9696318,-1.7528527
0.32764298,0.50427306,-0.45691925,-0.31017023,-2.7486286,-2.0504265,-2.1914024,-1.8494017
-0.48070621,-0.13685893,0.007424338,0.6418217,-2.682525,-2.1588373,-2.208105,-1.8000312
-1.0090455,-1.1869875,-0.44495118,-0.16600761,-2.5058808,-2.0942044,-2.0974498,-1.6347542
1.2706606,1.8423244,-0.5917751,-0.7128161,-2.4599462,-1.6472338,-1.9735496,-1.7733915
-0.10030754,0.14110047,-0.87114114,-0.6701522,-2.6578457,-2.0857081,-2.208968,-1.7572713
0.6894908,0.1094411,-0.8909102,-0.23984984,-2.6550493,-2.0550244,-2.1520114,-1.8658342
0.29327768,1.0345429,-0.81477785,1.2558801,-2.710503,-1.8785031,-2.1332455,-1.8059583
0.5682453,-0.33972853,-0.57259774,-0.2049129,-2.5118454,-2.1659238,-2.218092,-1.8186126
0.9815684,-0.2717872,-0.66396964,0.18053395,-2.5594327,-2.0966237,-2.131451,-1.8635533
-0.7717713,0.2784381,1.2759365,-0.8222693,-2.789136,-1.996736,-1.9885935,-1.8136206
0.14574927,-0.5230326,0.17797332,0.59487194,-2.7829053,-2.0536304,-2.070217,-1.7659576
0.8833798,-0.23037116,9.6807256e-05,-0.3732407,-2.5911753,-2.1427078,-2.199263,-1.8461385
-0.64929706,-0.37498358,-1.5119506,0.43820274,-2.3942392,-2.096536,-2.1277955,-1.6775603
-1.0660911,0.36905062,0.6514587,-0.6165451,-2.6903663,-2.176653,-2.2113822,-1.8335214
-0.2627528,-1.4739107,-1.6719178,0.8137024,-2.1148865,-2.0196953,-1.8750532,-1.5813253
0.53766185,0.62031233,-0.020193957,-0.7799918,-2.7610817,-2.0307155,-2.1603653,-1.8335743
0.17509416,0.87851477,0.093863845,-0.54267687,-2.8153036,-2.0400624,-2.1969886,-1.7951481
-0.5157054,0.5329717,0.07423367,0.936188,-2.7662525,-2.1343358,-2.2453136,-1.8548024
0.64671946,0.97236186,-1.6961402,-1.4854525,-2.280296,-1.6081896,-1.8711908,-1.5876958
0.751221,0.27447277,0.21570271,0.9978981,-2.6141663,-2.041485,-2.1875355,-1.7678688
0.7667691,-0.72085166,-0.69152695,1.4067909,-2.4886296,-2.101562,-2.0426733,-1.8796155
0.60365576,0.8434186,-0.05628919,0.6341198,-2.6684237,-1.9868827,-2.1850963,-1.7892747
-0.36628222,-0.116078824,-0.3452477,-0.12237159,-2.5705173,-2.2020042,-2.2789772,-1.7251172
-0.8284458,-0.28286043,-0.05224362,0.20276484,-2.5948286,-2.2180767,-2.2573373,-1.7516758
1.2098407,1.1256422,-0.14451249,-0.86067224,-2.574126,-1.8328352,-2.023803,-1.741792
1.1985767,0.5746942,-0.42641574,-0.318384,-2.586382,-2.0866442,-2.2173655,-1.97187
-0.082439646,-0.29716495,-0.121227525,0.019025767,-2.5963695,-2.1808152,-2.2325146,-1.7144711
0.30947238,1.338754,0.18542211,1.6486508,-2.663465,-1.8837172,-2.1398985,-1.7947099
1.1586297,1.206433,0.24636802,-0.14578283,-2.6468403,-1.9942075,-2.2066984,-1.8871732
0.7481665,-1.716745,-0.45140737,0.8820605,-2.5076315,-2.0487525,-1.9625977,-1.8296072
-0.18496002,0.6868289,0.34158632,0.751062,-2.7910511,-2.1148164,-2.2305803,-1.8482425
-1.1322372,-0.9171011,0.033561863,0.30540285,-2.5811045,-2.1860046,-2.132902,-1.7546134
0.32470906,1.2175294,0.008681171,0.26715004,-2.7902663,-1.9545128,-2.1941686,-1.7795854
-0.54954976,0.18121728,-0.28355214,-0.16613087,-2.6988418,-2.1595683,-2.2609465,-1.7945905
-0.69101965,0.49724498,-0.7681245,0.3540239,-2.595761,-2.1262217,-2.311891,-1.7404027
0.2980026,-0.05010322,-1.3627261,-1.2811165,-2.50395,-1.9392688,-2.0490518,-1.7165728
-1.0444964,-0.7158447,-1.1777223,-1.614055,-2.4660718,-2.0317497,-2.1257699,-1.6134171
-0.4063251,-0.20827161,0.35662988,-0.124079995,-2.6675317,-2.1864147,-2.2129369,-1.7352207
-0.16147597,-1.1694674,0.21686332,0.014520263,-2.6593878,-2.114446,-2.0936196,-1.7330713
-0.022189017,-1.1145355,-0.19846217,-1.3849092,-2.645687,-2.0043886,-2.0565548,-1.6525705
0.030645244,-1.0493851,-0.033660814,-1.1157795,-2.7292523,-1.9475282,-1.9736171,-1.6823149
-0.17052805,-0.055116456,-0.61502016,0.5915294,-2.6140313,-2.2095938,-2.2523682,-1.8611445
0.99026173,1.1206199,-0.38850456,-0.20606244,-2.6618326,-1.9348024,-2.18122,-1.8509147
0.96250427,-0.10396847,-0.59910893,-1.6994407,-2.5067093,-1.9212612,-2.0297785,-1.6687388
-1.7903973,-0.19757687,-0.08624133,-0.2911919,-2.6024024,-2.1368666,-2.145984,-1.7834277
-1.5055625,0.07247812,-0.48042026,1.1022701,-2.476028,-2.1183972,-2.164263,-1.6944046
0.4110228,0.23717435,0.075090386,-2.014905,-2.5980978,-1.952236,-2.081797,-1.7235041
-0.15697181,1.2312961,-0.96262443,-0.9580433,-2.5535796,-1.7590032,-2.074021,-1.7059958
2.0367699,0.07712288,-0.53609294,-0.6178844,-2.2922757,-1.956614,-2.040189,-1.7786701
0.52454144,0.6792458,-0.79675364,1.0794747,-2.6890159,-2.07537,-2.2351513,-1.9161489
-0.40562415,1.6402005,-1.6771497,-0.23126626,-2.3672504,-1.6138922,-2.0722518,-1.6210902
1.1692446,-0.8037721,-0.30852592,-0.072293796,-2.5336642,-2.03659,-2.0314941,-1.7968867
-1.691289,0.33744183,-0.6455866,0.53019595,-2.5232613,-2.1151772,-2.1909723,-1.7170825
-0.034782816,0.18826438,0.115106046,0.008455702,-2.7732627,-2.1442018,-2.205846,-1.8457878
0.92007583,-0.14779307,-0.47868925,-0.23178554,-2.630286,-2.1202488,-2.1638594,-1.9146233
0.2973291,0.105209425,-0.43134478,0.1470576,-2.767205,-2.0683632,-2.1789453,-1.7960985
0.21847199,-0.45521265,-1.621387,-0.579571,-2.5841167,-2.0407088,-2.1091177,-1.8422863
0.9560816,-0.5533653,1.6297171,0.5094232,-2.7002757,-1.975995,-1.9572748,-1.831994
-0.2452999,-0.5261918,0.49744132,0.5593638,-2.8231564,-2.0953887,-2.0678287,-1.8187242
-0.40637314,-0.50453454,0.41874,0.35656446,-2.6859472,-2.2156408,-2.1995711,-1.7950382
0.10858366,0.8417008,0.7769776,0.60049796,-2.8361666,-2.0444999,-2.14545,-1.8816383
1.1227046,0.09980286,-0.40156242,-0.33269063,-2.5687048,-2.0888238,-2.157983,-1.8828232
-0.15847257,0.8544325,-0.074766845,0.8950843,-2.7830002,-2.0537205,-2.2281132,-1.8286347
1.9588583,-0.49937987,0.3546554,0.96519625,-2.326457,-1.8254813,-1.9352303,-1.655786
-0.20759523,1.8498702,-1.0583336,-0.6652633,-2.519203,-1.6441759,-2.0380154,-1.6851723
-0.09640294,0.5640526,-0.25920406,0.4714282,-2.751291,-2.0981805,-2.2357144,-1.8209991
-0.4447646,-1.2684826,1.8256581,1.4298878,-2.8292713,-2.0794845,-1.9033339,-1.9141657
0.2680142,-0.18409243,1.3851019,-0.38364837,-2.8364587,-2.002136,-1.9914577,-1.7984471
-1.0100311,0.26974237,-0.7816456,-0.2079091,-2.667209,-2.1067328,-2.2347777,-1.7786973
-1.1209319,-0.8442707,0.34853643,-1.1626008,-2.4652665,-2.218474,-2.2296019,-1.6767423
0.33969545,0.61634886,-0.63745135,0.4498985,-2.7727318,-1.9887536,-2.1643941,-1.8183775
0.14185347,0.22129351,-0.042637892,-0.05623757,-2.734576,-2.1259909,-2.208579,-1.7667084
-0.3355009,-0.5142135,-0.6231044,-0.88256764,-2.365651,-2.2086148,-2.3015192,-1.5994675
1.5098474,0.6394128,1.4995328,-0.30257773,-2.5780766,-1.806819,-1.879659,-1.7981083
-0.12556554,0.54612374,-0.55818945,1.1920027,-2.6921942,-2.0191114,-2.1938324,-1.7456765
0.19569537,0.7494436,-1.1405181,-1.5374491,-2.4612484,-1.8045852,-2.0429635,-1.6692228
0.14309917,-0.97453153,0.8612826,0.015617879,-2.8055668,-2.0523157,-1.9922893,-1.7519696
0.87494504,1.2430438,-0.4803055,-0.7102581,-2.6702716,-1.8915385,-2.123686,-1.8119261
0.9660151,1.627412,-1.0254717,0.096663736,-2.5404725,-1.6458721,-2.0161731,-1.7328022
-1.5608296,-0.16410284,-0.1912291,0.19014063,-2.5634797,-2.1720102,-2.1813107,-1.7443657
-1.2757384,0.7963046,-0.3961166,-0.38188782,-2.604036,-2.1172419,-2.2643847,-1.8051755
0.4737528,-0.63634044,0.8168368,0.353646,-2.7974303,-2.1670632,-2.100183,-1.9607263
1.7080232,0.07384702,0.7385666,0.20215932,-2.4487925,-2.0770903,-2.127205,-1.9590282
0.38579535,-2.3438847,0.3860332,0.49096933,-2.6381116,-1.8960198,-1.8424301,-1.6412508
0.56396365,-0.53718394,-0.4448632,1.0890101,-2.6192946,-2.154685,-2.129223,-1.928931
-0.116658896,0.70066464,-1.8564254,1.0301666,-2.421302,-1.9466273,-2.1228986,-1.7290845
-0.38563308,-0.47592258,1.6937393,0.98339576,-2.9178889,-2.0365663,-1.9604979,-1.8257923
-0.32358634,0.05175996,-0.68362933,-0.50150704,-2.7314878,-2.115128,-2.2285233,-1.7898452
-0.3135565,-0.25785148,0.91688013,0.24294332,-2.811059,-2.1671786,-2.126885,-1.8597505
1.8270762,1.2288002,0.42324552,-1.0955026,-2.3852694,-1.812178,-1.9570284,-1.7179449
0.24862249,-0.83418226,-1.5074041,-1.6714661,-2.2702444,-1.9974006,-2.114895,-1.566369
-0.43190926,0.27796072,0.016413396,1.3491895,-2.698062,-2.1546068,-2.2464473,-1.8597534
1.4306293,0.5407738,-0.08369395,1.1873268,-2.455895,-2.000172,-2.1267533,-1.9017763
0.30544296,1.2348679,0.026221214,-0.16262412,-2.7826757,-1.916243,-2.1826377,-1.7287786
0.0861534,-1.3591356,-0.3710719,0.772073,-2.5857813,-2.0901077,-2.022576,-1.8031433
1.144443,0.28894195,0.07718359,-2.6641977,-2.4368012,-1.7442968,-1.924569,-1.6455822
-0.2920485,-0.79960924,0.9247946,1.1376404,-2.913145,-2.065097,-1.9918933,-1.8525119
-0.3376643,-0.7625146,0.18791401,-0.49157223,-2.724922,-2.1203012,-2.1258001,-1.7345741
0.4513377,0.43460554,-0.8275973,1.5781375,-2.6076338,-1.9564193,-2.098835,-1.7521887
0.19582875,1.2476306,1.2575858,0.36500347,-2.8221836,-1.9470181,-2.0875628,-1.837843
0.96956533,0.1551773,0.32939744,-0.30634764,-2.6139078,-2.084744,-2.169106,-1.800123
-0.37022877,-1.3110838,-0.9802942,0.2779344,-2.4647152,-2.087513,-2.010532,-1.7479284
-0.28685105,-0.13775235,-1.1434498,0.5254021,-2.4496791,-2.1777084,-2.2201898,-1.7688997
-0.38832125,0.6514247,0.293021,1.1016834,-2.7661452,-2.11314,-2.2256694,-1.8473842
0.37011805,-0.5776037,-0.38889688,2.0964315,-2.5663555,-2.020128,-2.0097966,-1.7983744
0.9290035,0.9597869,0.15639277,1.1897285,-2.6338334,-1.9506769,-2.171875,-1.8143597
0.163577,1.7411953,1.251008,0.1168869,-2.7898636,-1.8580014,-2.0432448,-1.7826669
0.4633891,0.64810693,0.8772368,-0.1832957,-2.8537617,-2.0064206,-2.086772,-1.9134047
-1.3067958,0.29207408,0.72089845,-0.08975764,-2.4990335,-2.1654835,-2.2021112,-1.7223661
-0.066078216,2.199998,-1.1685897,1.1234226,-2.4539242,-1.342539,-1.8751795,-1.5209012
-0.95033467,-0.0013327375,-0.664984,1.1164315,-2.4928668,-2.1978755,-2.2430313,-1.788466
1.0513551,1.122021,0.3111892,1.0181906,-2.6356387,-1.9554932,-2.1685467,-1.8722274
-0.23230168,1.1721889,0.1163429,-0.3512396,-2.8121028,-1.9958254,-2.1742127,-1.8325183
-0.6176999,1.4602896,-0.34735706,-0.012942575,-2.691088,-1.8287221,-2.1308923,-1.7653329
1.4733678,-0.16152847,-0.39976367,-0.8638767,-2.4487915,-2.0196238,-2.0977452,-1.791259
0.1282976,0.3740444,0.29747897,-0.77066886,-2.8553445,-2.017783,-2.1070473,-1.7749362
-1.1054403,-0.08143158,-0.6838812,0.5186053,-2.546019,-2.1739092,-2.2301357,-1.7523007
-0.4817317,0.30192447,0.2143374,-0.5650792,-2.7569873,-2.1481829,-2.2250051,-1.8158998
-0.31182757,-1.214996,1.2422698,-0.11438104,-2.8546207,-2.0803702,-1.9664116,-1.8122904
-0.10890581,-0.60518867,0.17674002,0.13379633,-2.6130538,-2.2068443,-2.2137978,-1.7742732
-0.3696828,0.030097898,-0.21583593,-0.42393982,-2.610297,-2.1793985,-2.2782738,-1.718914
-0.58069545,0.31091008,0.08846992,-0.052887343,-2.676359,-2.2007687,-2.2740345,-1.7794521
0.10550012,-0.15285724,-0.03484351,1.0841492,-2.7727442,-2.1143475,-2.1576123,-1.880173
-0.1636539,0.6708467,1.4368578,-0.21544993,-2.8464875,-1.9924045,-2.027266,-1.8194773
-0.44237205,-0.46523607,0.4848849,-0.420889,-2.7586603,-2.1101403,-2.1157856,-1.7218304
-0.20277587,1.0144751,-0.2599639,-0.26796865,-2.7541544,-2.0356483,-2.253698,-1.7480505
-0.5384099,-0.031333994,0.19940051,1.6267251,-2.7260842,-1.956832,-2.078515,-1.6529264
0.05690109,-0.44473398,-1.3260323,0.119927645,-2.5746558,-2.0774515,-2.1018782,-1.8374665
0.84340686,1.4380198,-0.5020327,0.844279,-2.643836,-1.8325286,-2.158309,-1.7671013
-0.40251422,-0.7214792,-0.23776478,-1.6246434,-2.6572232,-2.040008,-2.1248899,-1.6759207
1.1707569,-0.8946362,0.48374873,-0.55813116,-2.5251393,-2.0453923,-2.0596404,-1.7990091
-1.1711181,-0.73866546,0.7145283,1.0698847,-2.704841,-2.1079514,-2.070051,-1.7513123
-0.79948944,1.4582789,-0.0013468396,-0.17615199,-2.717909,-1.9206958,-2.1346147,-1.8751421
1.2280607,0.14762315,-0.54771435,0.74576503,-2.5378006,-2.1160023,-2.170414,-1.972749
-0.57904804,0.12333384,0.67601794,0.062571585,-2.7230518,-2.1956592,-2.201865,-1.8083806
-0.8653489,1.3475506,0.3172885,-1.0899494,-2.5483873,-1.9469134,-2.1552403,-1.7856798
-0.21058485,-0.71609855,0.80469215,-0.18188575,-2.8159208,-2.1260626,-2.0816252,-1.8285341
-1.1933371,-0.07629092,-0.33272925,-0.86881936,-2.444909,-2.2439632,-2.335713,-1.7345803
-0.7463248,0.17667687,0.47810233,1.0001075,-2.6129103,-2.1716857,-2.232645,-1.7937148
0.06168387,0.35530916,0.26973823,-0.35085768,-2.779139,-2.0856066,-2.1751895,-1.7475426
0.93953925,-0.23011081,-0.81954885,1.0011739,-2.526546,-2.173601,-2.1527586,-1.9813278
0.91340166,-1.2749542,-1.1645076,-0.6717674,-2.563632,-1.84653,-1.8621103,-1.713305
-0.19088279,0.57721215,-0.12991685,-0.86669666,-2.6626396,-2.0938299,-2.2239423,-1.7114916
-0.15715483,0.20062602,-0.029185079,-0.0969449,-2.6655934,-2.1577525,-2.2636888,-1.7203388
0.3263412,-0.36030605,-0.30696726,-0.2763943,-2.5812123,-2.1352715,-2.1912887,-1.71101
0.53417635,-0.45407623,0.1686023,0.757798,-2.714322,-2.1624475,-2.156595,-1.9277594
0.23821089,-0.40641987,-0.5193241,-0.5304264,-2.6198745,-2.1187863,-2.1691413,-1.783117
0.6948159,0.96651864,-0.8353803,0.47125062,-2.747211,-1.973905,-2.183734,-1.8644526
1.0458899,0.32157335,-0.04388772,-0.20122969,-2.587858,-2.0930648,-2.2088735,-1.8382874
0.5312906,0.832093,-0.34757957,1.0760503,-2.7087586,-1.943829,-2.150871,-1.7537456
-0.17284822,1.4747638,1.3590618,-0.28031304,-2.8130116,-1.9634086,-2.0533795,-1.8564477
-0.066478595,0.17771444,-0.15688127,0.32623535,-2.7365274,-2.163065,-2.2334342,-1.8401065
0.6886864,0.766722,0.43049604,-0.6722457,-2.8147693,-1.9678835,-2.0796025,-1.8950689
-1.0162127,-0.16197076,0.21685198,-0.10614284,-2.6251047,-2.253413,-2.261369,-1.8194609
-0.12641983,-0.9126443,0.34438446,1.9632733,-2.7672613,-2.0554318,-1.9911094,-1.8834562
0.34664747,0.9272614,-1.20971,-1.0121915,-2.5570323,-1.7478275,-2.0060763,-1.6873832
-0.8853446,-1.1242869,-0.15387699,-1.0704017,-2.5419273,-2.1348948,-2.1630573,-1.6605775
0.54051834,1.0029011,0.11673878,0.7887536,-2.7818894,-1.9993066,-2.193698,-1.8375127
-0.29875007,-0.93336636,-0.75344837,0.037002757,-2.4167562,-2.1380844,-2.1647966,-1.6572177
0.14980255,-0.21291153,-1.4782022,-0.41805848,-2.571683,-2.1102138,-2.1759324,-1.8547862
-0.2121276,0.37644666,-0.7470581,0.28815398,-2.65614,-2.119028,-2.2420516,-1.8133016
1.1890959,-1.3950113,0.0733827,0.93464434,-2.5967877,-1.9632497,-1.9233533,-1.8071678
-1.9993839,-0.8171301,-0.06549637,-0.122481756,-2.4808328,-2.0860853,-2.0349498,-1.6906788
0.43448606,-0.24995111,1.701415,0.06498651,-2.8341775,-2.0415058,-1.9713161,-1.9048042
-0.84534174,0.14400055,1.1269422,-0.03481343,-2.7025542,-2.111825,-2.1203754,-1.7735951
0.66913164,-1.3331311,-0.03922648,-0.5621296,-2.3953516,-2.1764479,-2.1608663,-1.742008
0.17467862,-0.51044166,-0.49634352,0.16003501,-2.6088443,-2.1012182,-2.1493149,-1.723779
-1.0506151,1.0848812,0.22060695,0.7579183,-2.6784732,-2.0723414,-2.2272997,-1.8264909
0.67356557,0.006053623,0.925706,-0.115956,-2.7342215,-2.0976129,-2.0911975,-1.8831012
-0.46832883,0.6983652,-0.209189,-0.8473036,-2.65522,-2.0928082,-2.2785997,-1.7195916
2.138415,-0.098191455,-0.73368216,-0.04611317,-2.2299879,-2.0131948,-2.0697594,-1.8418698
-0.5828915,-0.35322544,-1.2047269,0.31352538,-2.468184,-2.185756,-2.2500994,-1.7679176
2.3555813,-0.46524948,-0.82890254,-0.29825735,-2.096878,-1.760498,-1.871285,-1.4896822
1.0961847,0.7665264,-0.75153875,-0.76219755,-2.648726,-1.9330388,-2.089882,-1.8564019
1.2193662,-0.6479612,-0.15568356,0.08002277,-2.5324194,-2.0069754,-2.0266035,-1.767427
0.8838067,0.8446595,-0.12346448,0.89886546,-2.6320639,-1.9448864,-2.1445792,-1.8044631
-0.40834963,0.90187454,-0.55568177,-0.7061041,-2.7312784,-2.0264688,-2.2203104,-1.8268855
1.3185039,1.9940203,0.75806373,0.121673435,-2.5659351,-1.7295282,-2.0433283,-1.7147927
0.08673854,0.15839058,-2.110908,-0.8193559,-2.4067876,-1.9267745,-2.059469,-1.7461808
-0.30531183,1.2388479,0.3142026,0.8583025,-2.8891032,-1.9690025,-2.1751432,-1.830436
1.2073371,-0.11110477,0.2162868,-1.1694165,-2.579451,-1.9600255,-2.0351408,-1.7545817
0.431921,-0.5164913,-0.8466087,-0.8895436,-2.5144687,-2.041769,-2.1211295,-1.695463
0.068906605,0.029160991,0.17148265,-1.2177811,-2.7540867,-2.0377455,-2.1365857,-1.7552984
-0.23145804,-1.379396,-0.57502043,0.10587024,-2.4052923,-2.1514492,-2.1316283,-1.6819661
-0.47400618,0.6140081,0.28986016,0.8699374,-2.6835217,-2.1568732,-2.2539272,-1.8534064
-1.3205764,1.0535461,-0.068626344,0.3688986,-2.6298354,-2.0234966,-2.2332592,-1.7360575
-0.29742688,-1.8541425,-0.31762218,-0.3840277,-2.540555,-1.998544,-1.960002,-1.6381795
0.7915595,0.97105974,0.10861556,-0.88670355,-2.7281413,-1.9784616,-2.1254165,-1.8738236
-0.44127697,-0.8269286,0.15090255,0.04663627,-2.6029902,-2.1935413,-2.1871474,-1.7402372
-0.089680925,0.06850555,0.30939925,-0.9609527,-2.6737971,-2.1310081,-2.2130527,-1.7408943
-0.89562875,0.39838517,-0.31496727,1.5062234,-2.567696,-2.1342754,-2.2352781,-1.7745783
0.9882123,-1.1591301,-1.081158,0.24126378,-2.461791,-2.0520234,-1.9960331,-1.8454118
-0.7531259,1.1044858,0.16738,0.2515212,-2.7528632,-2.049929,-2.195512,-1.8743448
2.2749918,0.20192136,-0.44880462,0.7034292,-2.1711986,-1.8346606,-1.9297745,-1.7235327
0.18572251,-0.7968299,-0.007913012,0.84410995,-2.72667,-2.0949464,-2.081881,-1.8444991
-0.9595692,-0.5561472,1.0684842,-0.4536906,-2.8613658,-2.0592067,-2.0126257,-1.801939
-0.09121668,1.1433748,0.252962,1.2631537,-2.87334,-1.9799956,-2.1712232,-1.8891447
0.06335831,-0.6900414,-0.4923368,0.016761463,-2.6181803,-2.1152534,-2.1442568,-1.7551453
0.16391589,-0.34999347,-0.59992665,1.0062101,-2.6577492,-2.1599505,-2.1630278,-1.9156237
-0.06396301,-0.11136992,0.016086215,-1.2233434,-2.8501756,-2.024801,-2.1165986,-1.7967236
1.1741964,-1.4068463,0.47209385,0.13043478,-2.5522482,-2.0452816,-2.0247107,-1.771821
-0.9406862,-0.09252465,-0.15465689,-0.7000024,-2.6589718,-2.1642566,-2.2461946,-1.7618651
-0.86430126,-0.70965004,-0.33896232,-0.11222877,-2.641007,-2.1527166,-2.182943,-1.7590182
-0.46312785,-0.6967684,-0.1495237,-0.5245134,-2.6556334,-2.1070292,-2.1501043,-1.6964831
-1.8156449,0.22150922,0.13499299,0.73711276,-2.2800155,-2.0174065,-2.0579703,-1.473536
-0.039453078,-0.03753121,0.4869808,1.0853281,-2.6563995,-2.1832986,-2.2309964,-1.8404028
1.4475623,-0.7592419,0.12922773,1.5364951,-2.4500027,-1.9619601,-2.0172946,-1.8004591
-0.101982445,0.3178839,-1.440387,0.22987512,-2.5362313,-2.0455508,-2.1769454,-1.7526357
1.0215975,-0.48585922,1.4383384,0.31419358,-2.6587992,-1.9758611,-1.9825816,-1.795357
-1.0682204,-1.5051327,-0.2699632,-1.9190408,-2.439414,-2.023686,-2.0901904,-1.5327678
-0.20287924,0.63696903,-0.99993587,-1.0577383,-2.648525,-1.9725717,-2.178807,-1.7633641
1.410629,0.81750053,-0.265708,0.4737826,-2.5259728,-1.9514819,-2.1217833,-1.8710561
0.19580792,2.195095,-0.6476621,-0.7271187,-2.5567057,-1.5250336,-1.9330478,-1.7347581
-0.31877246,0.16911438,-0.6785155,-1.1363776,-2.602656,-2.0828295,-2.2430606,-1.7286031
0.35129964,0.88411343,0.15655564,-0.7368808,-2.8128252,-2.0003214,-2.1310906,-1.8676145
0.1355903,-0.9130559,0.8031737,0.09030692,-2.7857466,-2.1163201,-2.0609236,-1.8244257
-0.31164134,0.78562015,-1.4020942,0.56186813,-2.6212795,-1.8646485,-2.0902839,-1.7614644
-0.34453282,-0.12512834,-1.0573646,0.16258481,-2.7105703,-2.0574722,-2.148815,-1.7985482
-1.0071406,-1.5965519,-0.24647261,-0.83042544,-2.5726945,-2.008514,-1.9982373,-1.6043296
1.2058715,2.0408883,-0.38245183,-0.06379283,-2.5196753,-1.5857303,-2.0046597,-1.6462052
0.7460506,0.47663912,0.13396454,0.7395303,-2.6177132,-2.0498452,-2.205889,-1.7837777
1.5869327,-1.2223796,1.4240508,-0.9011529,-2.3964705,-1.8253018,-1.8674285,-1.6366136
0.510457,-0.5586303,-0.1708338,0.4042949,-2.6250021,-2.1944854,-2.1953561,-1.8711596
0.30266097,-0.30250403,-0.23788556,1.7619592,-2.6283946,-2.1945775,-2.1890929,-1.9754066
0.21062888,-0.94184554,0.67452884,1.1721394,-2.828609,-2.0596814,-2.0090923,-1.8580692
-0.6327504,-0.26143345,0.78871244,1.0423911,-2.7554913,-2.1968493,-2.166786,-1.8750691
0.6262425,-1.5585221,-0.24778834,-0.6768415,-2.5680764,-1.97699,-1.9790642,-1.6815042
0.22186014,0.81625426,0.31886083,0.22628838,-2.8487988,-2.052764,-2.1811264,-1.8762536
-0.018306166,0.3183894,-1.0868876,0.015788605,-2.7886615,-1.9127861,-2.0705798,-1.8141012
1.2275231,0.16208956,-0.8125895,0.31611806,-2.477995,-2.0235739,-2.1104279,-1.8243406
-0.44944367,0.83502865,-1.7035328,0.27974245,-2.5966663,-1.9546298,-2.1639352,-1.7864404
-0.03993601,-0.32634178,-0.5277892,0.09988644,-2.747184,-2.0759053,-2.1344624,-1.7877786
-0.7928328,0.45169407,-0.18916462,0.69819564,-2.6899457,-2.1490097,-2.259158,-1.8053088
0.52845854,0.11400351,0.37374002,-0.5271621,-2.6636791,-2.1385212,-2.2151065,-1.7838354
0.20295885,0.7469302,0.70004416,0.6035017,-2.7553134,-2.0144987,-2.1664248,-1.7629716
-1.0139644,0.13815059,-0.48423398,-0.30511403,-2.6089957,-2.2045312,-2.3192315,-1.7464104
-0.18676302,0.62991405,0.68234724,-0.34578192,-2.7761416,-2.1388292,-2.2205288,-1.8142526
1.2335643,0.9935245,-2.203024,-0.59114623,-2.2867737,-1.6015142,-1.830603,-1.7337358
0.46995413,0.062876694,0.34465486,-0.90319324,-2.6705217,-2.0889368,-2.1590006,-1.7484367
-0.29763636,-0.77372,-0.3142242,0.020496981,-2.4656224,-2.2643137,-2.261748,-1.757822
-1.3064367,-0.47102875,1.3099293,-0.7193365,-2.6192496,-2.0042853,-1.9808097,-1.6983454
0.121316835,-0.06893641,0.41354072,-0.105844535,-2.6858985,-2.132107,-2.1804385,-1.7442145
-0.41419864,-0.021246884,0.98367333,-0.48189053,-2.838853,-2.1039534,-2.0746374,-1.8500357
-0.8993305,-0.43382588,-0.46223924,-1.0421581,-2.4122834,-2.2197862,-2.308938,-1.6282763
-0.020072144,0.25186566,-0.7470839,0.26393998,-2.660459,-2.0794606,-2.1900694,-1.7595663
0.003038451,0.07940456,-0.6923269,0.36623353,-2.6575997,-2.1451285,-2.22968,-1.8360448
-0.6262789,0.3140103,-1.0029391,0.45038873,-2.6205828,-2.054016,-2.219538,-1.6734784
-0.89718163,0.14218946,-0.53930837,0.39432865,-2.5593057,-2.2169776,-2.2860959,-1.8061168
0.03002648,-0.29276383,-0.6341386,0.6274639,-2.5871363,-2.1752963,-2.1920505,-1.8438768
-0.91001576,1.8162775,-0.18185736,-0.24285644,-2.5299442,-1.7687302,-2.1267836,-1.705071
0.524712,0.057219822,-0.3038115,0.17729485,-2.6996763,-2.1146624,-2.1869218,-1.8097365
0.62045443,0.19576596,1.0820465,1.0506688,-2.7675738,-1.8725652,-1.9917392,-1.6992326
