0,1,2,3
0.78769886,-0.4994778,0.17271182,1.022785
0.55134284,0.49347773,-1.2018863,0.8372588
0.8030323,-0.22779351,0.059622936,1.0807686
0.8302385,-1.5007133,-0.31705102,0.0394423
0.29261997,-0.27093023,-1.4064152,-0.39130655
0.5199177,0.087168016,-1.1980705,0.94657767
0.24512473,0.47368106,-0.04535566,-0.49731728
0.6347272,-1.2274886,0.18105663,-0.6651211
-0.021709919,0.9700298,-0.39833787,0.11112298
1.1101781,0.41412807,0.22581857,-0.057559967
0.66299057,0.5975047,0.104186736,-0.07101298
0.45069268,0.57676107,1.8797251,0.3547163
0.6151904,2.3634012,-1.2294399,-0.26623398
1.4091656,0.18105158,-0.8865833,0.7805043
1.027219,0.6411695,0.2557933,1.2671492
0.9033523,-0.05670546,-0.38786077,-0.04541356
0.8517094,0.4761955,-1.3760867,0.7239946
1.4057263,2.2196896,-0.90096223,-0.037002143
0.02743924,0.8131642,-0.24223752,-0.5339398
1.4070178,0.20687616,-1.076695,0.9003073
0.6340142,-1.2859342,-0.13447264,-0.24240898
0.8401251,0.63166934,-1.0069319,0.6596948
1.6485989,-0.45681494,-0.25338233,0.32553357
-0.42665902,-2.4681554,0.87761915,1.0942922
0.94085413,-0.27993056,0.0881249,-0.9619016
1.0204937,0.7739907,1.4198831,0.45457017
0.8808913,-0.021731,-0.3177414,0.2611419
1.7330726,0.6580624,1.0114844,0.2675128
0.6891925,1.3638947,-1.7588079,-0.5578985
0.8360825,-0.742528,0.21644464,-0.14655082
0.27146417,-1.6812934,-1.0190749,-0.85184157
0.92741036,0.4196201,0.47758052,1.6562313
-2.6314232,-0.4146506,-0.4602566,1.890975
0.9657563,0.69045144,1.5996933,0.40089124
0.83956265,0.30831856,1.6965028,0.4184118
1.128594,0.81705916,1.3116118,0.400553
0.98335636,0.91276085,-1.0356166,-0.46499652
0.80196154,0.07085396,-1.4019612,1.4806714
0.23983341,-2.6040502,2.9035585,-0.38787374
1.2720926,0.75612676,-0.4702525,-1.0177916
1.1119648,0.64629054,1.7293485,0.2623296
0.8419157,-0.13083026,-0.19027077,0.21305737
0.84514666,0.43432283,-0.077896565,-0.6678594
1.0580071,-0.80102,0.42928874,0.23914863
1.0447378,-0.26171824,0.96192884,0.52032554
0.2266783,1.6160259,-1.9571073,-0.77346504
1.1424747,-0.48231667,-0.021741651,0.40005141
0.28758588,-0.023023143,0.62967324,-0.927501
1.0314796,0.9456725,-0.37168866,-0.44111565
0.7043728,0.4346561,0.14703527,-0.16137919
0.32890037,-1.7845203,-0.7778405,-0.7261576
1.1677231,0.1437218,0.18356629,0.9345507
