mean_0,mean_1,mean_2,mean_3,var_0,var_1,var_2,var_3
0.44589612,-0.43330407,-1.1481677,-0.6930452,-4.92627,-4.3237815,-4.0362453,-4.6488366
-0.4224654,1.3261299,-0.2572046,0.37630996,-6.853054,-5.5015807,-4.8497925,-5.356895
0.922885,-0.9633944,-0.5806675,0.30806926,-3.027958,-4.205453,-3.7064426,-4.0837584
0.5633867,0.44231164,0.0904994,-0.37796214,-5.3598976,-4.909827,-4.855393,-5.141636
0.81043905,-1.3562623,-0.38391736,-0.13133293,-3.6270466,-4.7790794,-4.318444,-4.5504565
0.9844791,0.4919081,-1.2361039,0.8858703,-2.6867886,-2.9654875,-3.1908422,-3.596304
0.9483865,-0.33567482,-0.35903803,-0.29500687,-3.595348,-4.3438606,-4.167297,-4.452726
1.3263037,0.47054306,0.38227618,1.1940235,-2.3258824,-3.3942952,-3.6693482,-3.619052
0.7880344,-0.20561448,-0.7761135,-0.6228634,-4.055476,-4.1398826,-4.1172915,-4.503352
1.3727783,0.5482172,0.37570557,1.141487,-2.2654128,-3.3703432,-3.6085858,-3.5694103
0.81041735,-1.3338957,-0.44913724,-0.31445336,-3.7348938,-4.859498,-4.322425,-4.604399
0.37495914,-0.3500369,-1.3103318,-0.50730455,-5.1124473,-4.460874,-3.9721878,-4.662668
0.83034986,-1.7544253,-0.634295,-0.77966017,-3.626183,-4.6144376,-4.0502,-4.354807
-0.004857667,-1.6191986,-1.474482,-0.17300627,-5.962825,-5.654446,-4.387152,-4.9940166
0.4108137,0.50904465,-0.25442,-0.24424681,-5.693371,-4.9464297,-4.899679,-5.323627
0.9086244,-0.11420357,-0.53958863,-0.43688455,-3.7518291,-4.222,-4.0481834,-4.4419513
0.633264,-1.4743725,-1.1549134,-0.16474581,-3.8417292,-4.3857484,-3.6463373,-4.166405
0.8667638,-1.2791502,-0.8340514,0.021439057,-3.236155,-4.4298205,-3.7201042,-4.1534743
1.0090928,0.080993116,0.43627456,1.5090095,-2.8304114,-3.537931,-3.927491,-3.8386803
0.55560845,0.06905164,-1.3400768,1.3962663,-3.4953346,-3.1769896,-3.5626805,-3.8206053
1.5273813,0.51308477,0.76580834,-1.1936216,-3.0533319,-4.0727153,-4.5452266,-4.453148
1.0006654,0.4643903,-1.2101295,0.8674175,-2.6509023,-2.9700012,-3.1983116,-3.5952682
1.2592111,0.21674408,0.1363905,0.88171124,-2.4232376,-3.5955954,-3.770006,-3.8666406
-0.028342504,0.8609778,-0.37987638,0.13238454,-6.1691937,-5.114139,-4.6923556,-5.346321
0.9323552,-0.15764582,0.11814085,1.1554877,-3.1035776,-3.9623108,-4.1682367,-4.206209
0.8846605,-1.6898153,-0.71966827,-0.5980566,-3.349594,-4.4496145,-3.8674195,-4.199689
0.8846897,-0.024775017,0.09126656,-1.4951636,-4.7748337,-5.0139966,-5.1046305,-5.269041
1.2455915,-0.36384606,-0.18082798,0.25591657,-2.2256508,-3.3789077,-3.5935702,-3.7715397
0.9875012,-0.38981718,0.022975933,-1.2017047,-3.9547524,-4.4797635,-4.6790457,-4.792682
1.2320125,-0.33038065,-0.08527844,0.30023283,-2.2885919,-3.3264194,-3.7207434,-3.7945962
1.2175504,-0.011592863,0.8547286,0.20550326,-2.9603615,-3.818437,-4.593681,-4.2932963
1.2317653,0.09889924,0.06894553,0.6776032,-2.509703,-3.6915479,-3.8503652,-3.9836988
-0.34294212,0.8277905,-0.5188521,0.012410976,-6.689547,-5.424484,-5.0290017,-5.492138
0.8962022,-1.3519759,-0.86373705,-0.20745672,-3.158391,-4.290895,-3.6858456,-4.08655
-0.21762747,1.0100309,-0.093459144,0.43882167,-6.407266,-5.219395,-4.8072877,-5.3775496
0.64988244,-0.9021014,0.5846808,-0.012315195,-4.4970355,-5.096503,-5.363766,-5.214258
0.22778323,-0.22244035,-1.0858812,1.4004862,-4.646754,-4.068467,-4.4212584,-4.5505347
0.6844621,0.04387086,-1.1387991,1.1389297,-3.3656878,-3.3670306,-3.6534638,-3.922504
0.29229662,1.8067105,-1.6366149,-0.55361134,-5.906844,-5.0097637,-3.8848,-4.7544365
0.40877298,-1.7147142,-1.0039397,-0.65796643,-4.759719,-4.8415976,-4.0592833,-4.4630675
0.69806576,0.0019065682,-1.0630637,1.0837022,-3.383906,-3.4613419,-3.717615,-3.980208
1.2963942,0.6661696,0.4799257,1.5288246,-2.3726897,-3.265677,-3.5319903,-3.4347482
0.47954884,0.4700406,-0.3524071,-0.14592561,-5.3796744,-4.8151236,-4.717052,-5.179456
0.3556249,-0.29039478,-1.5648493,-0.24691768,-4.932441,-4.527848,-3.7043664,-4.4424896
0.52471703,-0.006745915,-1.2607934,1.3713052,-3.6413026,-3.3537965,-3.70505,-3.9452643
1.0340316,-0.55944616,0.11711843,-0.13551769,-3.282415,-4.2909694,-4.320242,-4.419888
0.5041613,-0.77943647,-0.466765,-1.3700893,-5.1481876,-4.740054,-4.7565575,-5.070865
1.0676882,0.43233094,-0.0058120117,-0.12856014,-3.658101,-4.169123,-4.1338506,-4.387645
-0.08627276,-1.6631117,-1.3215085,-0.33797443,-6.1308136,-5.6716914,-4.693291,-5.1680603
0.9966145,0.06625085,1.1654841,0.555311,-3.77915,-4.2319875,-5.034312,-4.5490365
1.2684232,2.6473875,-0.7159175,0.046620045,-4.5180707,-4.211648,-3.5661209,-3.8715792
1.1231076,-0.21377073,-0.45676166,-0.25608248,-3.027614,-3.9701376,-3.7742584,-4.119923
1.0494559,-0.053232394,1.0178922,0.37540957,-3.5206094,-4.127597,-4.9321465,-4.52388
-0.109575294,0.7066639,-0.23829025,-0.5267279,-6.771367,-5.5192575,-5.2955766,-5.764739
1.1111531,-0.45361817,-0.32808152,0.30894083,-2.6267593,-3.797522,-3.6233928,-3.9530916
0.85563356,-0.543805,-0.1254045,-0.3871832,-3.9567099,-4.6778936,-4.5642433,-4.7382994
0.97507435,0.4805172,1.6046835,0.5066273,-4.299318,-4.3874416,-5.259112,-4.581829
1.2431736,0.8228571,0.61516684,1.6758368,-2.5643487,-3.2083168,-3.5205214,-3.359746
0.49439183,0.15285334,0.44579056,-0.8071043,-5.860193,-5.3622537,-5.5177,-5.6045856
0.94808203,0.30845344,-1.0548863,0.84151435,-2.859479,-3.2396111,-3.4146504,-3.7801628
0.31203684,-0.09610599,-1.2663381,1.4928883,-4.2497416,-3.674263,-4.062542,-4.2409134
1.0848156,0.0927651,0.2588091,-0.24969366,-3.6158934,-4.3087006,-4.457969,-4.4943643
0.7625503,-0.38362014,0.13146664,1.1589774,-3.5667315,-4.266368,-4.4820666,-4.4711685
-0.15382256,0.94386053,-0.32188597,0.12527135,-6.3572803,-5.1943398,-4.7584395,-5.37233
0.7726917,0.98483133,-1.1116222,-0.899299,-4.793497,-4.4475183,-3.9778514,-4.6790776
1.1362365,0.05872529,0.1602475,0.96835285,-2.6788564,-3.7447877,-3.947801,-4.017267
1.1969386,3.9503326,0.13393989,-0.31467053,-4.8267393,-4.251152,-3.6546304,-3.5685363
1.3262198,0.27034196,0.23289968,0.8311903,-2.3177137,-3.525992,-3.744088,-3.7961516
0.95789,0.020200534,0.2688748,1.4267607,-2.9930482,-3.7814884,-4.037743,-4.0272717
0.7574563,1.1268541,-1.3051319,-0.54264015,-4.695721,-4.3824596,-3.7432718,-4.535604
1.013873,0.3463458,-1.019535,0.7501133,-2.7447295,-3.2434182,-3.370723,-3.7608953
0.9099745,-0.2842038,0.12908098,0.9949816,-3.2126346,-4.0942454,-4.2945156,-4.3278184
1.3122845,0.99491364,1.6782593,0.08701189,-3.8542056,-4.14936,-4.9521112,-4.2744837
0.48607436,0.33288515,1.6742965,0.5416948,-5.939981,-5.1533213,-6.147479,-5.336838
1.1578137,-0.15754186,0.7850708,0.26026636,-3.0154014,-3.8684516,-4.6256557,-4.346668
0.9947174,0.45941862,-1.1874838,0.85770154,-2.6874585,-3.0192103,-3.2263544,-3.6270556
-0.0061368644,0.76745695,-0.17123754,-0.7106034,-6.585426,-5.337706,-5.3303027,-5.753088
0.45577267,-0.14826474,-1.1108059,1.3239219,-3.9435635,-3.6849852,-3.990766,-4.1890774
0.9423718,0.54126024,1.705399,0.43447816,-4.524023,-4.4981966,-5.3877044,-4.6597543
0.8092344,-0.24630265,-0.6395594,-0.6104908,-4.031204,-4.268095,-4.1863537,-4.5592394
1.1629665,0.024157597,0.28902742,0.8716934,-2.6691356,-3.7575674,-4.0341425,-4.0518436
0.9598189,0.5283046,-1.3183823,0.9519433,-2.6842537,-2.856389,-3.1354704,-3.5366912
1.4286213,0.85812926,1.5222857,0.21431977,-3.2677202,-3.8920035,-4.702813,-4.0943666
1.4662483,0.5708826,0.0921451,-0.82190776,-2.7707863,-3.785303,-3.9240966,-4.157034
0.8278557,-0.20309928,-0.6375567,-0.57505333,-3.9788966,-4.2433333,-4.1513166,-4.534104
0.9318443,0.458069,-1.2822593,0.9701837,-2.7536054,-2.921465,-3.202829,-3.5853925
0.84859914,-1.7282974,-0.6321877,-0.7603193,-3.5615683,-4.5743313,-4.0257034,-4.330808
0.24624729,-1.6430699,-1.3832825,-0.11759715,-5.105117,-5.269052,-4.027534,-4.6352024
0.7051431,0.13021155,0.5054406,-0.5494314,-5.215668,-5.131378,-5.319888,-5.2313223
0.55465645,0.42992955,0.02149903,-0.31309876,-5.3311963,-4.903061,-4.8070183,-5.1301126
0.77327865,-0.41713765,0.074780755,-0.76682085,-4.513412,-4.96852,-5.0194964,-5.1251354
0.67285705,1.319855,-1.6739725,-0.55610913,-4.9109454,-4.5616426,-3.5339556,-4.421462
0.21473858,-0.41886714,0.41019624,1.5757643,-5.2762413,-4.954331,-5.4134965,-5.104202
1.433322,0.62673885,1.2803035,0.33808488,-2.8783698,-3.7307596,-4.491915,-4.014327
0.34704405,0.58934754,0.6848811,-1.535295,-6.520389,-5.3481536,-5.8905706,-6.044373
0.24901691,0.7246488,-0.18896265,-0.2573124,-6.217595,-5.143056,-5.1505795,-5.5376163
0.82897025,0.9300277,-1.1895977,-0.6987703,-4.4842286,-4.300512,-3.7929065,-4.5138516
0.56994516,0.06975754,-1.2915142,1.3514057,-3.514977,-3.255454,-3.60642,-3.8696756
1.4440713,0.6027053,0.13356444,-0.712711,-2.8359957,-3.7950897,-3.9445775,-4.1476364
0.24841931,0.5675909,-0.11593041,-0.6102869,-6.307865,-5.206901,-5.3084884,-5.693516
-0.06563626,0.93382347,-0.3289494,0.14510347,-6.2006435,-5.108461,-4.690742,-5.3353457
0.3881532,-0.07676253,-1.2519975,1.444622,-4.037052,-3.5747228,-3.945268,-4.1437454
1.0842419,1.0236268,-0.43193066,-0.814697,-3.8580585,-4.006108,-4.2316585,-4.6258445
1.0407544,0.48245284,0.016750323,-0.1388062,-3.7887635,-4.2083173,-4.172232,-4.427008
0.56206584,0.44345486,0.083538964,-0.39530194,-5.3825207,-4.9170904,-4.88397,-5.168047
-0.055805255,-0.15086223,-1.8373529,-0.62583715,-6.195066,-5.1621594,-4.290061,-4.90449
0.2820847,1.3270195,-1.5592647,-0.9884884,-6.0678935,-5.164767,-4.3310943,-4.997187
0.98964506,0.43105108,-1.1829621,0.85003906,-2.6986372,-3.0332026,-3.2377076,-3.63596
1.0039676,0.38115406,-1.0776578,0.79243606,-2.7282834,-3.1594396,-3.3257537,-3.7144942
0.26792368,-0.2840691,0.48942122,1.631345,-5.190803,-4.9189396,-5.319665,-5.0277586
-0.25346524,0.93038726,-0.42311728,0.058832172,-6.515596,-5.2749305,-4.847147,-5.3958645
1.0067974,0.10217046,1.2037827,0.49937847,-3.8065066,-4.2398243,-5.0652514,-4.5623064
-1.410911,0.8385104,3.1118348,1.6790204,-8.467739,-5.482678,-5.739659,-4.821083
1.2661086,0.12126613,0.019719515,0.5975769,-2.4331217,-3.650278,-3.7858996,-3.9474463
0.98916036,0.45365447,-1.1819326,0.85714376,-2.7049527,-3.0319047,-3.2395847,-3.6382542
0.5825969,-0.34062085,-1.0659826,-0.5505047,-4.4722943,-4.1688933,-4.0110054,-4.544343
0.8684239,0.1202382,0.44473517,-0.2541903,-4.4921923,-4.7441616,-4.920041,-4.8398743
1.2752616,0.3752646,0.33075804,1.1790245,-2.3995767,-3.4829378,-3.7298672,-3.7204742
1.5092092,0.3493159,0.60400486,0.027431,-2.2803504,-3.4213648,-4.020007,-3.85892
0.9227653,-0.4554357,0.0057973773,-0.8557747,-4.0428696,-4.743841,-4.752596,-4.916158
0.27701336,0.608508,-0.21991068,-0.40793845,-6.148288,-5.124645,-5.1723514,-5.5751686
0.97274953,0.5039033,-1.2647065,0.9148699,-2.6924102,-2.9298143,-3.1749978,-3.577735
-0.24516824,-3.1985328,1.0511984,0.029534746,-6.1517024,-5.8502216,-5.740818,-5.5950933
0.91311127,0.12231809,1.2754809,0.5932902,-4.1427226,-4.3886156,-5.217977,-4.6626506
1.5702113,0.77270526,0.9463974,0.27212042,-2.4548864,-3.5118961,-4.069965,-3.7541122
0.98607975,0.93156505,-0.16395573,-1.2698262,-4.4284377,-4.2061477,-4.634779,-4.884858
0.97375613,-0.2551354,0.8869144,0.3614091,-3.6038823,-4.201271,-4.9904237,-4.6201167
-0.12708473,0.7264006,-0.48877683,-0.16550042,-6.429596,-5.329024,-5.0836887,-5.5465984
0.47414997,0.0043665827,-1.3285944,1.444676,-3.7202811,-3.3102345,-3.7014086,-3.933587
0.5238037,-0.06705067,-1.171466,1.3242435,-3.709415,-3.4950876,-3.8074021,-4.036802
0.37256724,-1.741034,-1.1597865,-0.30455408,-4.824003,-5.082309,-4.0017576,-4.559561
0.89989954,0.22960417,-1.0477566,0.87785435,-2.9602895,-3.2839847,-3.4859748,-3.823812
1.440031,0.53179073,-0.22921479,-0.6190339,-2.6160917,-3.6463556,-3.6580799,-4.0203247
-0.1501036,-0.61848694,0.78718126,-0.30548182,-7.539935,-6.3599696,-6.8573103,-6.5267777
0.883523,0.23294725,-1.0645409,0.9077448,-2.9884453,-3.282095,-3.486393,-3.8244991
0.446219,0.5120834,-0.01404194,-0.5634562,-5.795605,-4.9918804,-5.096543,-5.422659
0.9270839,-1.265187,-0.9026609,-0.17003062,-3.0646143,-4.196425,-3.5974145,-4.0222282
-0.110751465,0.89585984,-0.38069984,0.112335235,-6.3045406,-5.1671762,-4.7446723,-5.366161
0.838117,-0.28987384,-0.8777292,-0.48747513,-3.7853107,-4.048068,-3.93801,-4.358032
1.030246,0.4383811,-1.151969,0.7927128,-2.6215982,-3.0221472,-3.224013,-3.623362
0.6218149,1.5876501,-1.6542909,-0.44276986,-5.054889,-4.6082644,-3.4823003,-4.429414
0.7537975,-0.12574652,0.36723146,1.4992372,-3.6334434,-4.1503596,-4.471271,-4.3540864
0.9647947,0.372601,-1.1103834,0.8571447,-2.7916517,-3.1477637,-3.3372335,-3.7167382
1.1218661,3.0742872,-0.39900148,0.0031282306,-5.2563987,-4.444121,-3.838043,-4.0072827
0.7744359,-0.24121489,-0.84609896,-0.5867421,-4.0418196,-4.1126633,-4.0627418,-4.470305
1.4548168,0.5679513,0.004111099,-0.7216161,-2.7283735,-3.7520733,-3.83496,-4.106203
0.6286723,1.7509786,-1.5093007,-0.33225638,-4.958664,-4.535293,-3.5042129,-4.436627
0.69320315,0.41920897,0.11810069,-0.3379937,-5.0027175,-4.7946577,-4.7868357,-4.9923067
1.283021,0.4426086,0.29690602,1.2238185,-2.3791375,-3.4445496,-3.6662745,-3.6685562
0.7463531,0.44574186,0.10631569,-0.2853667,-4.824324,-4.7047696,-4.6893535,-4.901577
-0.08272359,0.3416448,0.61902475,-1.6686807,-7.9336457,-6.2723513,-6.565035,-6.673387
1.5558059,0.63762,0.80565345,0.1458554,-2.3897042,-3.4778085,-4.0478125,-3.7967777
0.22124627,0.58048785,0.010055907,-0.7691334,-6.451611,-5.2749605,-5.428267,-5.7845354
1.320295,0.6507376,-0.16736226,-0.7472304,-3.1046696,-3.7832975,-3.9329326,-4.253689
0.9587694,-0.92040384,-0.60788053,0.32797605,-2.9108734,-4.1299267,-3.6251633,-4.020885
0.65690506,0.07984961,-1.219347,1.2228996,-3.3658,-3.2713923,-3.5886087,-3.8628302
1.5099297,0.4972951,-0.19795103,-0.49269056,-2.354134,-3.5829692,-3.5326092,-3.8872423
0.79206866,0.17942518,-1.139371,1.0416163,-3.1337838,-3.2608523,-3.5175061,-3.8304033
0.6477866,-0.45034498,0.08672501,1.0793692,-3.9323287,-4.4723954,-4.6879544,-4.6751666
1.2361964,0.6586402,0.57850313,1.6464908,-2.4833446,-3.239121,-3.5575216,-3.4258547
0.34564972,-0.10706802,-1.2359262,1.4432709,-4.1804953,-3.6674304,-4.048383,-4.228225
1.5004358,0.5976611,0.26868767,-0.85809433,-2.7781649,-3.782989,-4.0203447,-4.1466055
0.7290232,0.23110107,-1.2973341,1.200512,-3.1558628,-3.0759296,-3.4122715,-3.7234263
0.9926279,0.47731972,-1.2222311,0.87696636,-2.6662436,-2.962142,-3.194586,-3.5938354
0.85868543,-0.68759054,0.13297467,-0.5147909,-4.058591,-4.8372107,-4.834722,-4.889632
1.3789746,0.4068355,0.2862055,-0.45354116,-2.963828,-3.8876643,-4.070454,-4.118804
0.8331632,-0.8783912,0.37340328,0.005229272,-3.7541437,-4.631725,-4.735882,-4.742631
0.9644359,-0.72245103,-0.0723626,0.17314827,-3.158452,-4.190075,-4.073862,-4.273933
1.2076284,0.33909702,0.3923841,1.3360628,-2.5015676,-3.475081,-3.769672,-3.7257571
0.29332632,-1.6915501,-1.2676935,-0.17151289,-5.0333757,-5.225518,-4.0507016,-4.6524105
0.1393201,-0.31189594,0.8664154,-0.7541412,-7.119361,-6.1778626,-6.620354,-6.291982
0.9966919,0.36930004,-1.0730586,0.7985725,-2.7443366,-3.167778,-3.339344,-3.7229347
1.1155828,-0.39770657,0.03928195,-0.2283946,-3.1412525,-4.1665583,-4.204005,-4.3170896
0.6938249,0.073996775,-1.1725664,1.1474729,-3.3206773,-3.304399,-3.606796,-3.881227
1.2471585,0.14163084,0.034684427,0.71915054,-2.4562397,-3.653133,-3.7831085,-3.9336505
1.2911141,0.6612771,-0.11000672,-0.8446412,-3.2709064,-3.874106,-4.0455446,-4.3535285
1.0670327,0.20718963,1.2592992,0.52848625,-3.6690555,-4.1450567,-4.964621,-4.4515305
1.0225272,-0.23227632,-0.11799343,-0.24465415,-3.4743161,-4.2974863,-4.2493753,-4.440448
1.2900211,0.6572226,-0.12949307,-0.8184642,-3.2517767,-3.8611617,-4.023733,-4.339742
0.06625923,3.4108524,1.2064111,-1.6755898,-7.3311696,-5.641486,-5.589744,-4.8452663
1.0099785,-0.17166883,0.14724664,0.91953266,-2.9907336,-3.9701462,-4.17465,-4.224431
1.2668012,0.13090509,0.07323825,0.67108184,-2.4278913,-3.645876,-3.7977626,-3.933034
0.9686877,0.09972585,0.23691314,-0.20208384,-3.9889064,-4.492827,-4.5950847,-4.6420407
0.8768513,-1.0172344,-0.5652314,0.25523812,-3.192441,-4.316077,-3.8119943,-4.172571
0.41000277,-0.9860957,0.60651875,0.09235765,-5.1860776,-5.4326963,-5.7567596,-5.555423
1.2981648,0.69326824,0.53164,1.5415452,-2.389931,-3.2420354,-3.5319736,-3.411262
1.1576844,-0.14262871,-0.43379277,-0.25041446,-2.948639,-3.9119759,-3.7347252,-4.0821056
1.1831926,0.97171646,-0.3116917,-0.6737614,-3.554327,-3.8196325,-4.0587893,-4.397749
0.919308,0.43150467,0.70016146,1.9568633,-3.0738182,-3.3374057,-3.7195914,-3.559147
-0.667708,-1.4714262,0.8385499,0.7703688,-7.9777384,-6.383562,-6.8955903,-6.6270976
0.96223336,0.40522167,0.66969657,1.9106188,-2.9448576,-3.3164673,-3.6920729,-3.5496655
1.3714461,0.7266342,0.46363503,1.3758584,-2.2761316,-3.2292962,-3.4910874,-3.3914924
0.8336847,0.9132862,-1.1846792,-0.69929194,-4.4618435,-4.2890687,-3.7914903,-4.5080066
