Index,True Label,Mean Estimate,Mode Estimate,Standard Deviation,HPDI Lower,HPDI Upper,MAE Mean,MSE Mean,RMSE Mean,R² Mean,SMAPE Mean,NRMSE Mean,Cosine Sim. Mean,Explained Variance Mean,MAE Mode,MSE Mode,RMSE Mode,R² Mode,SMAPE Mode,NRMSE Mode,Cosine Sim. Mode,Explained Variance Mode
110,"0.0,0.0,0.0,0.0,0.5466,0.0,0.0","0.2014186506200191,0.05470534212764602,0.04289611654978022,0.05229371356966595,0.5266199490543988,0.1836206202688828,0.143776227295558","0.00557349297064723,0.0327516278098075,0.03340142643949806,0.04061672543070621,0.5476356427001312,0.049236530014229035,0.01658913100141054","0.23735388900815188,0.051689435039573524,0.03276506000200438,0.039739366947657805,0.02582663402480299,0.14838737256927068,0.17122964629404755","0.00030185294340334256,0.0005342018913508441,0.0002355397985841904,5.210098333674379e-05,0.4723285575157992,0.00019665032777715715,0.0004198999673870378","0.5449480208792362,0.16843222377445854,0.10796522547977311,0.1325376467458362,0.5499282792902614,0.4516012542757391,0.46245323283564294",0.09981296019673616,0.01470345638970182,0.12125780960293576,0.598093516054323,171.96048345550378,0.2218401200200069,0.8544550177575547,0.8401547244283422,0.02560065376663283,0.0009385163331455655,0.03063521393993464,0.9743464536784487,171.45561294529566,0.056046860482866154,0.9892256216480783,0.9922610772516517
2629,"0.0,0.0,0.0,0.0,0.0,0.36934,0.0","0.02773771870161669,0.028558476830966083,0.06531981964502473,0.1435222869702898,0.09708210155132169,0.33811354676940725,0.04697330450395988","0.04093648225580819,0.011617914267647852,0.0402426793724338,0.02940040188799868,0.05618216438705875,0.3907362318340053,0.003580521238108624","0.016059333035335282,0.019564741879750967,0.046537780698322456,0.10239389194310947,0.06198610159917931,0.09162755030772546,0.04165014995483804","0.0012889506499113921,3.705469925121704e-05,0.000260714258113618,0.002023603245419954,0.001038626555197871,0.17553124874734868,8.632081205024785e-05","0.04975850921120786,0.05893079035499562,0.15310736724567148,0.31257352748554823,0.21125901349512521,0.490318818633969,0.12813913347951753",0.06291716591911023,0.005579544356045842,0.07469634767541075,0.6659658459952802,172.68969222171904,0.2022427781323733,0.866097012658592,0.8405096404671223,0.029050913606151595,0.0011316689785577714,0.03364028802727128,0.9322496487627484,172.23286037215271,0.09108216826574776,0.9764174950137033,0.9827752778544923
158,"0.0,0.0,0.0,0.0,0.45721,0.0,0.0","0.049314309863498565,0.060935434886100974,0.05237234010053166,0.06333256055767959,0.5139470186356432,0.10811767763859038,0.0387450077239402","0.03430753478871468,0.047656371356245245,0.04308929246330942,0.0037263299773002212,0.547757995863965,0.04583503848301285,0.014397217730593919","0.03473486762061747,0.04464312908091778,0.04317459446580292,0.05957463766892066,0.030078213681682852,0.07555227343566558,0.0294071505216416","0.000120959987049203,0.00019489886631297295,0.0001065703983361594,2.0994448056118906e-05,0.45440605710429327,4.457727862602277e-05,1.6189436022843303e-05","0.11642082610195784,0.14910294351686526,0.1392499673916275,0.18945110323200606,0.5499533732934981,0.2527570796704059,0.09869080849429442",0.06136490705799779,0.004186942963088709,0.0647065913419082,0.8364274466124123,173.09777387904793,0.14152488209336672,0.9539956952227918,0.9835412928022822,0.03993711152330591,0.0022608256457590827,0.04754814029758769,0.9116756481038503,174.00286793031142,0.10399628244698868,0.9875275304464659,0.9739869306663779
1955,"0.0,0.53551,0.0,0.0,0.0,0.0,0.0","0.04448165023644399,0.5347445910938118,0.05827771387055345,0.07617369867136779,0.06345091922862069,0.06189596486735096,0.03786291221164637","0.03482002092227654,0.5489578302257307,0.03319971560284435,0.043157951463717925,0.028765041667959724,0.00367550427345027,0.04513538180337791","0.035818118253010824,0.013901183030595315,0.046948496505359795,0.05823097704849438,0.05738855451052453,0.052418385406863256,0.03166217193822521","8.310227501568934e-06,0.5071172395486793,5.2597024987234014e-05,0.0002258607530250428,0.00019575001718877695,8.689769191850753e-05,7.846045822300718e-05","0.11717988573165898,0.5499908210258423,0.1519468613876655,0.18675786470163055,0.18117934803701544,0.1641373963277103,0.1002942187279377",0.04898689542745307,0.002924093871538511,0.05407489132248452,0.9167276214349925,171.4490047218019,0.10097830352838325,0.9660240825675319,0.9844579589434931,0.02888592085133677,0.0010337496471175055,0.03215197734381986,0.9705608657799624,171.78286844875615,0.06003991959780369,0.988495476217993,0.9943228166261462
2877,"0.0,0.0,0.0,0.48265,0.0,0.0,0.0","0.3049611006549534,0.2949833159056857,0.48882123285664875,0.5169682708341957,0.06776426979780129,0.08548862683671397,0.16887030731568103","0.31520571184156765,0.22880130365342355,0.5445794102044805,0.5474492014203547,0.025481010971275184,0.06874139244061733,0.18610379278888786","0.07237871150857404,0.13282804892377706,0.08805342986040963,0.02921641447607326,0.0538641401974034,0.051967481682805246,0.07616837734282338","0.15371254928695005,0.10413711524903643,0.2768705754905471,0.45890828145730767,0.00020701458947200134,1.9291757411560695e-05,0.02247170469239582","0.43868897728071043,0.5456078104050828,0.5499828080571296,0.5498792697119848,0.1728677044571462,0.18091644133452392,0.3063820202812746",0.20645816060024,0.06579397903606944,0.2565033704185375,-1.3065685211200728,172.40946788919322,0.5314479859495235,0.6064644429366831,0.18775391157304078,0.20481597476008664,0.07035423292851908,0.26524372363643045,-1.4664393517149694,173.22587964152265,0.5495570778751279,0.6167169217014125,0.004205686506386863
2519,"0.41823999999999995,0.0,0.0,0.0,0.0,0.0,0.0","0.3862723603092703,0.0725295675261903,0.030781216248079817,0.033463013920491946,0.03510387030202971,0.027402139646770178,0.031330569388785166","0.38589128990272803,0.05033176862744296,0.039535163559632075,0.03734718132756516,0.02499201693595989,0.047467751325027355,0.002138632883851979","0.021705399696807393,0.04860309194621514,0.020488226523594322,0.023952308965714358,0.02535783162317643,0.014613789090917477,0.02489775139469717","0.34368329800904046,0.00024634779499433946,7.705675357239593e-05,1.6678782397110494e-05,0.00012915237204694186,0.002974201166674115,1.0154507081536884e-06","0.42815931031799725,0.16455205482498964,0.06560291675259239,0.08209900801809016,0.08650021430076535,0.049978119875963845,0.07929445298904235",0.03751114524615382,0.0016163554675592718,0.04020392353439241,0.9245376067558757,172.56386925503332,0.09612644303364674,0.9671966743097581,0.9621337244377077,0.03345160353667876,0.0013457041665597884,0.036683840673514385,0.9371734379934793,172.577946998864,0.08771002456368207,0.9730172173399456,0.9645356700955535
1132,"0.0,0.0,0.0,0.07687,0.0,0.0,0.0","0.032306738113828934,0.10188904662849615,0.078427807961704,0.2540058657973319,0.2128567966904124,0.11163931265213058,0.03031279951911103","0.03682046407464801,0.07260333441791626,0.003644083633562496,0.2949643767731513,0.2524961585415134,0.07346622496711158,0.02592105659061731","0.02178270278204547,0.055174356241663725,0.06165314665358614,0.08157790874566657,0.10238321540291233,0.071268775536176,0.02049095963175273","0.0002657260573408569,0.002924894424325701,0.00016471839604133347,0.09483517860860786,0.002197736307333434,0.000673863967552333,6.31602546597419e-05","0.07493392979407615,0.19576115706512873,0.20272578484592463,0.3941102302266452,0.3385499410067177,0.2528858603214865,0.06430566259554184",0.10636690962328786,0.01537762242932818,0.1240065418811773,-20.25300091224961,186.72441274014838,1.613198151179619,0.6769634341292732,-4.616335246327369,0.09757795699978863,0.01771841781896903,0.13311054736184144,-23.488151650282145,188.18675275080537,1.731631941743742,0.7295474182155451,-10.328799484537022
894,"0.0,0.0,0.0,0.0,0.0,0.48431,0.0","0.03813627763475516,0.04558292049617659,0.0551340246228443,0.07667379967462049,0.1371375703207463,0.4973645941095697,0.13310117016051823","0.04049363130421778,0.03976835231907958,0.0359694565172852,0.03821534709178935,0.06282833583776079,0.5469054956291097,0.045876855342321506","0.02931566365691029,0.0376632030693747,0.04257328250053875,0.05856350525953182,0.08555831538315391,0.04023963354801813,0.09387435673716304","0.00010016368676811744,8.257552825615364e-05,2.0924070104119973e-05,4.1018120015807675e-05,0.0007438101476463324,0.41909806386689374,0.00011229015135125115","0.09746508510462093,0.1251057672832016,0.13916693032040986,0.19298678821236406,0.28621774461205124,0.549946631915833,0.3151766593781109",0.07126005100274725,0.007020552522770658,0.0837887374458564,0.7555617028611096,171.8085225909715,0.1730064162331077,0.9136420404796611,0.9323649408700084,0.04653535343450914,0.002277964613023973,0.04772802754172828,0.9206868990518595,173.1628769542746,0.09854850724066874,0.9804808716765502,0.9960856220136601
2804,"0.0,0.0,0.0,0.50415,0.0,0.0,0.0","0.05089505351042705,0.035145859560862455,0.035598304514883765,0.5088972058915214,0.03728581055972183,0.044090926391304325,0.031998027752450614","0.04848009178174073,0.018227969252040947,0.034694485848302876,0.5199018269406461,0.03880122524042738,0.03720172388664543,0.04374232613654205","0.03747077220327293,0.025468725295648458,0.026601115646707366,0.027954862974898992,0.02772703996431521,0.033427516699508934,0.022290564751097704","0.0002126346034256813,0.00010819277882596712,0.0002951901695969869,0.45646579018111244,6.795547659357324e-05,2.4448198834936367e-05,2.7633513325879082e-05","0.1226320689720916,0.0844266685953194,0.0855842585497276,0.5495990434087846,0.09022090845737592,0.10913493974983314,0.07459493109771219",0.034251598311595924,0.001353346914771067,0.036787863688600715,0.9565155057029548,171.5624590235963,0.07297007574848897,0.9822380601973304,0.9942107854697019,0.03384280701233509,0.0012767571426568146,0.03573173858989812,0.9589764175891563,171.8680532853137,0.07087521291262149,0.9843040915464215,0.995777283822825
2753,"0.0,0.0,0.17209999999999998,0.0,0.0,0.0,0.0","0.03949384457100966,0.1168457015662043,0.11311197742928523,0.16059393931660207,0.09234978524919892,0.06373475399900147,0.032857321810513755","0.0017967868360957639,0.12438084840623223,0.09191921270256864,0.16723886820188624,0.04157580206747818,0.04168716532261453,0.04108198624582329","0.02828461253561549,0.04825268432121416,0.06565047760637101,0.06232376528370716,0.06943658452505957,0.05035159599374335,0.023471242519820752","5.9244372640273175e-05,0.031490605881080214,0.002844412890948604,0.04021779916434861,0.00022889028994538507,0.0003951720829392019,7.878357684086192e-05","0.09240712403297578,0.20845360989814274,0.2308482208681863,0.27018040793465503,0.2212203486759236,0.1631539360943432,0.07691051936545426",0.08069476701189211,0.008307555312138745,0.09114579152181819,-1.2906373113591547,177.33776251037605,0.5296094800802917,0.4354726661635932,-0.16685269958178894,0.07113460633965166,0.007860816892337632,0.08866124797417207,-1.167458391163605,180.10551434351854,0.5151728528423712,0.38485228812615274,-0.5261865796397607
3305,"0.0,0.0,0.0,0.05521999999999999,0.0,0.0,0.0","0.03145725403653054,0.08260694350978667,0.07073555112240808,0.2792387862648551,0.2428765985132071,0.10124638165864601,0.027741177259889536","0.02441780623579822,0.027898224803702878,0.04079068219918831,0.32335980067127146,0.27980681131653473,0.06072618309880956,0.015457746081130012","0.020626517234849814,0.05373482735072331,0.05348230890128768,0.08055427667147344,0.09264867361505559,0.0669292508349918,0.019120118874824975","1.1373096130466622e-05,0.0013442036127806858,0.0006215550093445574,0.09121326098639106,0.03364777837588546,6.86571492407579e-05,0.00015410278696881125","0.06818397499964997,0.1807161961980824,0.17532556878649927,0.40187255824479007,0.3613214390814783,0.23529475438852068,0.056005475868909055",0.11152609890933186,0.019001549365685134,0.13784610754636903,-49.89100639349749,190.5655683121154,2.4963076339436627,0.6963566628804851,-16.578673527100552,0.10246246491520503,0.022450833650522427,0.14983602253971648,-59.12907141727119,191.66508998675158,2.7134375686294185,0.7421929495695525,-31.011252880497686
2483,"0.0,0.0,0.0,0.0,0.0,0.0,0.20434000000000002","0.11519030895991257,0.3340401541333169,0.07334811376254957,0.07102200462287477,0.039399426918510304,0.04199330467828406,0.3156242126050436","0.11376139713240632,0.336228439685065,0.0408706436363227,0.037209751800279176,0.035758663654177354,0.008031377721482524,0.3034236817454965","0.06057834929783087,0.06972731997313199,0.06124800280748699,0.060725297819767175,0.03135197726922039,0.03371161966093679,0.09367734383694226","0.003601314841138981,0.20024810201949336,9.747040924785719e-05,2.9390776945151432e-05,0.0001552263925402628,0.00017965517927149365,0.12284299204045106","0.22072040648303887,0.4647136835168342,0.1922788497568611,0.19074411621021267,0.10048783731815142,0.11215124497386296,0.4854725192044056",0.11232536081149881,0.02156794731990008,0.14686029865113334,-3.2183913291674076,177.5435094464073,0.7187055821235848,0.6466811878263636,-0.7506837431018698,0.09584913648217563,0.02002956504479095,0.14152584585435607,-2.9175050948859695,177.0039255497127,0.6925998133226782,0.643321528906266,-1.1206441853016513
1677,"0.0,0.0,0.0,0.0,0.0,0.51037,0.0","0.04830556545470927,0.06426328615065177,0.07354138108417559,0.0806000352823813,0.17644592828667668,0.48197036435323715,0.18015465268749387","0.03873255888468351,0.04124190564678055,0.03851941035637735,0.026852502400879427,0.15692290018031516,0.5469154550397543,0.09301727091226186","0.03586800678629146,0.057801390523065696,0.05978693111537042,0.0642049702757487,0.10736157956233444,0.050778124304676195,0.11441147366892447","8.107828708124682e-05,0.0001767456048092315,9.460761008433563e-05,7.538045034003829e-05,0.0016653061501558514,0.3852227797701062,0.00029682018532744284","0.12039695911291846,0.18240667937176244,0.194545213915561,0.2071838757759807,0.37284967628101123,0.5499567144583429,0.38633855407636797",0.09310149779897876,0.011823328831262326,0.10873513154110923,0.6293070542494483,172.24625273075742,0.2130515734488885,0.8597677987459946,0.8557625072617294,0.06169028620300744,0.005716926761650661,0.0756103614701759,0.8207590728329439,172.41615321483502,0.14814813070943805,0.9410024162524067,0.9400776657769941
2701,"0.0,0.0,0.0,0.0,0.0,0.18656,0.0","0.02606156103523109,0.02795517556536387,0.0862990214878717,0.2585113777390484,0.0872242298236499,0.33507285360240724,0.03496241292615591","0.03944944153362555,0.03501302573110597,0.0931491299036111,0.3157556116643747,0.08104756823424003,0.3928265374085109,0.038846168860768346","0.014394352678909572,0.014749744584280395,0.048792348693242955,0.10774034365277796,0.05024418072102198,0.09720678825983993,0.024724444031083575","0.0025330106261270205,0.002118511569186542,0.001986764853058566,0.0407059787776527,0.002733462412100977,0.15338012638973983,8.779408813251724e-05","0.04941956839173022,0.04983096982073438,0.1686391843834787,0.38848646163111183,0.17519468253460213,0.4878473046477143,0.08290322360293616",0.09564666173996116,0.015231836372266641,0.12341732606188906,-2.5740451056927918,179.56307514960127,0.6615422709149285,0.75523463704747,-0.42746353100111545,0.11564678333374809,0.023112022101977856,0.15202638620311232,-4.4230762107343615,181.60024311877493,0.8148927219292041,0.7510722187627754,-1.284917683681703
2760,"0.0,0.33797,0.0,0.0,0.0,0.0,0.0","0.06955519229806864,0.315973125505843,0.03796927327076074,0.033669654299816616,0.06414618881328327,0.049093467594776084,0.0321246694738843","0.031685134962865714,0.32075462828779605,0.03433606386475328,0.042610350407695764,0.03791287945566659,0.023525148308559774,0.03615538812216518","0.041251315755330614,0.023412015618450552,0.02896954448634328,0.02363290418292008,0.04697115705119601,0.03526304529959336,0.020374577758136628","4.1781855612119524e-05,0.271769180290826,0.00011703681568414021,0.0002185228517040867,0.0003741062523319297,0.0003587599146033432,0.0003930791785362973","0.14183449136016082,0.3622731698922953,0.09518250424528787,0.07926313844454048,0.15570420701886323,0.11773875724826327,0.0703346981292443",0.04407933146353523,0.0022077135835809852,0.04698631272595228,0.8421548449786314,172.38963685443446,0.13902509905007035,0.9325280367146117,0.944283113424362,0.03192004811913004,0.001084707880888492,0.03293490368725088,0.9224465144006468,172.17526851880217,0.09744919279004315,0.9663207730249022,0.9745732036139166
2250,"0.0,0.0,0.0,0.0,0.0,0.0,0.27266999999999997","0.03257509206179992,0.05480083193411454,0.12588896377153116,0.2642576037009065,0.044416370669156095,0.10655819336208144,0.49581274050774526","0.006545019431040296,0.036252784602353476,0.031058370958017265,0.3859575320439852,0.021948332856497284,0.06656472334955363,0.545470092230438","0.024797297480713142,0.05151140360593903,0.09123410166691236,0.13707530207674543,0.039487144588545575,0.06751129968959334,0.051415204067978997","9.536026875006587e-05,6.234830230496611e-05,0.00038900456827344347,0.001043294421564758,4.934593750149299e-06,0.000696827032690649,0.40207368645515734","0.08080725740150384,0.15485877108641166,0.29514632071443625,0.46463877178046264,0.12757651792319877,0.2294150688853645,0.549989672964471",0.12166282800104786,0.021837789330576944,0.1477761460134109,-1.3987157426246628,179.72479792213912,0.5419596802486922,0.8393940384301406,0.22715466975419274,0.1173038364959836,0.032945346092792094,0.18150852898085007,-2.6187967162201065,180.95540970903275,0.6656710638531929,0.8097850028024225,-1.1073440682068045
1642,"0.0,0.38980000000000004,0.0,0.0,0.0,0.0,0.0","0.060766787054136295,0.37331809720233095,0.03185744351084818,0.028959955253302423,0.054401066585876075,0.03994760455447275,0.03372305690220761","0.04632999830106765,0.3790781068526942,0.0073783092825281706,0.010671813863546552,0.03304970909811479,0.03667819345929335,0.009207329609907769","0.03918326847831674,0.021913752326039638,0.02543812757934826,0.018372119594209632,0.039276112538041294,0.027889376338162266,0.025403553846710836","6.486636062184513e-05,0.33011995423469903,2.3927191810688473e-05,1.5150293739964798e-05,0.00023918975075435056,1.8096746994751426e-05,0.00015006830000527182","0.13181616669879884,0.4146887375538199,0.08315729740610774,0.059333118321705645,0.13143590555393164,0.09411517003929955,0.08284059977849353",0.0380196880940732,0.001644337566597958,0.04055043238484589,0.9116203781742059,172.04566006823447,0.10402881576409924,0.9619648150626477,0.9712586935207521,0.022005320965966302,0.0007074432656712637,0.026597805655190123,0.9619764399030372,171.82699583613154,0.06823449372804033,0.9835826515078652,0.9812609801836282
